Folder,date,name,keycode,VUV,MFCC0,mean_f0,F1,F2,arousal,dominance,valence,angry,disgusted,fearful,happy,neutral,sad,surprised,std_f0,std_arousal,std_valence,falling_ratio,falling-rising_ratio,rising_ratio,rising-falling_ratio,Audio Length,sentence_counts,word_counts,speaking_rate_w,syll_counts,speaking_rate_s,text,win,gender
2024-09-26_23-00-12_UTC_Mike_Rogers_DAZeL7BP-gD,2024/9/26,Mike Rogers,DAZeL7BP-gD,0.8034526107467361,-0.25871823656107673,123.75049639829678,798.0800711961346,1825.128771375162,0.024392093621404622,0.6922563944125325,-0.09398565350820867,0.0001207261013095789,1.1752665971629775e-06,5.974602057675799e-08,3.4665225461116983e-06,0.9998693923726094,2.662151279191549e-06,2.73538906673439e-07,9.30077494458885,0.07118005882148631,0.22769330437035412,1.0,0.0,0.0,0.0,15.32,5,43,2.8067885117493474,76,4.960835509138381," You deserve better.  I fought to expand Medicare, lowering drug prices for seniors.  I'll put Americans, Michiganders, first.  I'm Mike Rogers, and I approve this message.  I'm Mike Rogers. Congresswoman Slotkin is lying to cover up her 100% support for the Biden-Harris agenda.",L,M
2024-09-26_23-30-42_UTC_Kari_Lake_DAZhs2IJdEo,2024/9/26,Kari Lake,DAZhs2IJdEo,0.7927478957530809,-0.23328215989593096,165.08102069882995,874.0474227943655,2165.411723736648,-0.10923967056745913,0.6151710200368654,0.010715626791897102,0.00013013605015870704,4.9727264890067434e-05,3.544890234717432e-05,0.00028351256283253495,0.9990679673027256,8.983230287273564e-05,1.5070929992289973e-07,12.00907410206085,0.07996422744758953,0.17461747387410617,0.4482758620689655,0.2068965517241379,0.0344827586206896,0.3103448275862069,108.93303854875283,29,384,3.5248760785753626,523,4.80080778410134," So, this is not just affecting young people, but I have to admit I have a real soft spot  in my heart because I have a 19 and a 21-year-old.  And my daughter said to me the other day, even if I work every waking hour,  making you permanent renters. I don't want to see that. I want to see  Arizonans have the ability to buy a home and live the American dream here.  I don't think it's possible for me to save enough money right now to buy a house.  A half a million dollar house, which now is considered an average size house,  an average home in Arizona, you'd need to have a $50,000,  maybe even $75,000 or $100,000 down payment.  And with the cost of living being what it is, it's really impossible right now for young people  and frankly, middle-aged people and older people to save that kind of money.  So I wanted to bring up a few people.  Hedge funds are buying up homes, jacking up the average price of a home.  My home payment was $675,000.  That home is now worth a little more than that, about $470,000, $480,000.  We are pricing families and people of all different walks of life out of owning a home.  to talk about this because it's affecting so many different people.  But before I do that, I want to share with you a story that I tell my kids,  and it makes me feel a little bit old, but then I realize this wasn't all that long ago.  I drove into town like so many people for an opportunity in Arizona in August,  a hot August day, much like today.  Back in 1994, I was 24 years old.  I came here to start in your profession, in journalism, at one of the stations here in town,  and I was making between $50,000 and $60,000.  And I decided to buy a home a couple months into living here.  And I found a home in North Phoenix on a cul-de-sac, a corner lot, a big backyard,  a two-car garage, three bedrooms, two baths, a beautiful little starter home.  And it cost me, and I tell my daughter this, and she almost falls over and faints when I tell her this,  it cost me $88,000.",L,F
2024-09-27_03-59-26_UTC_Kari_Lake_DAaAZZ6p-78,2024/9/27,Kari Lake,DAaAZZ6p-78,0.8046051470353299,-0.20317711466823213,166.06024259879914,909.4760150987836,2212.329636310288,-0.07355703807642205,0.6247025401747311,-0.05892666584784547,0.03324302224647454,0.011362348743861744,0.0032097775431061725,0.04886582636648009,0.8160899347292425,0.048317084757213975,0.007394990479003091,35.73655433241688,0.2117500454584536,0.2646832934229725,0.4666666666666667,0.2333333333333333,0.0,0.3,104.16,30,371,3.561827956989247,549,5.27073732718894," Biden and Harris and frankly, Gallego, who's been a rubber stamp for every single policy.  He's voted 100 percent of the time.  You're in the right place. We can get you registered to vote.  Yeah, he is. I got him registered.  abject horrifying.  with Joe Biden and Kamala Harris.  Now, I can't even imagine agreeing with anybody 100% of the time.  I love my husband, but I don't agree with him 100% of the time.  And he won't do that.  And so I want to introduce to you Bruce and Michelle, senior citizens who are struggling under this economy and are ready for a change.  Come on up.  policies 100% of the time, but he's a rubber stamp for them.  We talked about the young people just starting out. We talked about the people who are starting up that family so that these precious little ones here can have a yard to run around in and a neighborhood to play in.  And now I want to talk about people who've already done everything right and they're in their retirement.  And they're really struggling as well because we're watching not all retirees, but many of them, because of their fixed income, some of them are on a fixed income because they saved a certain amount for retirement.  Others are on a fixed income because of Social Security. That's just not keeping up with the cost of everything.  And we're even seeing some falling behind on their property taxes and at risk of having the government take away their house because they can't afford their property taxes.  This is not necessarily the problem with the next couple I'm introducing you to, Bruce and Michelle.  They're senior citizens and they are struggling right now under the economy of...  Yes.  You think, you think.  Yes.  Wow, I am sorry that you have to go through this.  I'm sorry that...  Any American is going through this.  Yeah, and grandma.  Yeah.  And I can't believe that Ruben Gallego could agree with Joe Biden and Kamala Harris, and they're absolutely abject.  And that's not what we want in the U.S. Senate.  We want somebody who's objective to look at policies and say, does this work for our state?",L,F
2024-09-27_13-54-22_UTC_Mike_Rogers_DAbEe44vsE_,2024/9/27,Mike Rogers,DAbEe44vsE_,0.7870686599549592,-0.2936163127856215,117.90961680009812,825.6985061303379,1842.1682091654832,-0.01277617862830344,0.651251682388535,-0.1704357079725894,0.07311271459317958,0.0011865010059899255,9.65336265514528e-05,0.0005184390923177881,0.9209501089001103,0.0006637227847223331,0.0028459712713511365,4.417179970116397,0.10474242583444904,0.17798656774365873,0.3571428571428571,0.3571428571428571,0.0714285714285714,0.2142857142857142,43.96,14,155,3.525932666060054,207,4.708826205641492," I mean, it's so unacceptable.  And so what the school system is saying, oh, it's just too hard.  We don't want to fail anyone.  It might hurt their feelings, so let's pass them up.  You're sentencing those kids, sentencing those kids to a life of crime or being on welfare for the rest of their life, institutional poverty.  So no way to get out of it.  We've created such a mess, and it's not the teacher.  Everybody wants to point fingers.  It's not the teachers.  We need to settle back down.  We need to demand everything else out of school except, as my dad would call it as a shop teacher, the three R's, reading, writing, and arithmetic.  Get these kids focused on what's important.  you can't read in the fourth grade, by the fourth grade, at the fourth grade level,  you have about a 70% chance of going to prison or being on welfare.",L,M
2024-09-27_15-40-29_UTC_Dave_McCormick_DAbQoUYuzAW,2024/9/27,Dave McCormick,DAbQoUYuzAW,0.7232145475422344,-0.3119479518495399,155.11719838376723,672.9138366179131,1815.043422950997,0.1934983361306402,0.7042709397275205,-0.14713769860709833,0.04834875191379799,0.0405099614382331,0.0030998562254353577,0.025731014390657597,0.6799639791493844,0.0025165277357649066,4.746017319031321e-05,19.070031161783316,0.10574505451661943,0.08249105473162496,0.5,0.5,0.0,0.0,7.34,2,27,3.678474114441417,41,5.5858310626703," like Bob Casey. Instead of blaming you guys, Casey and Kamala should blame themselves.  He's our man. I'm Dave McCormick and I approve this message. Let's go.",W,M
2024-09-27_21-03-08_UTC_Dave_McCormick_DAb1kawy07m,2024/9/27,Dave McCormick,DAb1kawy07m,0.760777493312059,-0.1549957093604688,163.89563727748737,660.251254108416,1835.7349848083702,-0.028530932636147765,0.632362638680577,-0.05238216097569606,0.08818701023527512,0.009332005134891994,0.002168096882455309,0.07651985897445918,0.719147120306872,0.02302649972451929,0.00012682214542236557,20.0296670557203,0.13895341652809914,0.23312773627259217,0.32,0.28,0.04,0.36,65.18,25,218,3.3445842282908878,344,5.2776925437250695," We need a rediscovery of common sense.  It's common sense that we can't spend our way out of the challenges.  We have $5 trillion of new spending that's driven up inflation.  It's common sense that is the greatest energy commonwealth in the country  is one of the great natural gas reserves in the world.  We need to unlock our energy sector.  It's common sense that we need to close our border  and not have this horrible burden, economic and fentanyl,  coming across our open borders.  It's common sense that we need to get out of the way of small businesses  and let them prosper.  I promise you that is...  And that's why we need new leadership.  We need...  And he said, my election wasn't a revolution.  have adopted a set of liberal policies that are taking our country over the cliff,  making it harder for working families, harder for businesses.  leadership in the Senate. It's common sense. You know, Ronald Reagan,  working families across our commonwealth that are living paycheck to paycheck  Kamala Harris and Bob Casey.  and small businesses that are the economic driver.  had this great line when he won in 1980.  the next senator from Pennsylvania, I will wake up every morning thinking about how to support.  Unfortunately,  It was a rediscovery of common sense.",W,M
2024-09-27_21-45-28_UTC_Sherrod_Brown_DAb6RLIJkFL,2024/9/27,Sherrod Brown,DAb6RLIJkFL,0.7989143927812649,-0.23688594253038106,175.38031331453217,661.7593606951152,1815.6465571001465,-0.09571243272908735,0.5340711606083977,-0.16778209527546017,0.0037613280264233817,0.009549530630142354,0.0021686153177627138,0.22296760062475576,0.5998409201679525,0.15932462853934617,0.002057839206650737,54.46012790383755,0.32673290267276994,0.07613756041305336,0.25,0.25,0.0,0.5,5.703990929705215,4,24,4.195804195804196,33,5.769230769230769," Yeah, Sherrod Brown when he was a hippie.  I can't believe you asked me that question.  Hey everybody, how you doing?  What's the question?",L,M
2024-09-27_21-55-29_UTC_Kari_Lake_DAb7kUsBaWL,2024/9/27,Kari Lake,DAb7kUsBaWL,0.8258789392463578,-0.2658621762130982,169.80909501200517,862.2698254152838,2159.8439769444544,-0.1429575395017806,0.6040841361655309,-0.12249458710184825,0.04463406091327058,0.030406583715001944,0.00589292228448868,0.05090212641005084,0.7412183420198136,0.014339100384336036,0.0014038892714143276,21.175610930275933,0.10624158878715596,0.22971396871394034,0.5925925925925926,0.1851851851851851,0.0,0.2222222222222222,122.60099773242632,54,462,3.767737726308921,674,5.496656336649812," CBS.  Vice President Harris is visiting the U.S.-Mexico border in Douglas, Arizona on Friday,  or she's scheduled to at least.  Do you have any comment on that trip?  Michelle and Bruce worked hard their whole life.  They paid taxes their whole life.  corral them, get them in, put them in vehicles, put them in planes, and get them across the border.  somewhere deep in her soul, thanked President Trump for building that.  And I hope she feels shame for selling the border materials that we paid for,  the taxpayers, including you.  Ruben Gallego out of office.  out of office and kick her out of Washington, D.C. and get President Trump back in there.  And I can't wait to vote her best friend.  Because we need a change in this country.  I cannot wait to vote this incompetent woman.  I hope when she was down there today that she took a look at that big, beautiful wall.  Doesn't care that she created an invasion along with Joe Biden.  This wasn't by accident.  This wasn't, oh, we opened up the border.  I used to say they opened up the border and invited the world in.  It goes beyond that, guys.  She was named the border czar.  They opened up the border.  Venezuela emptied out their jails.  That is true.  I know many of you probably laughed when President Trump said that.  They emptied out their insane asylums.  and murdered American citizens and continue to do that to today.  selling them for pennies on the dollar so that we couldn't finish our wall here.  We're so compassionate in this country,  but we have shown very little compassion under this administration.  Because the boarders are able to find the border today.  And she never went to the border.  for the American people.  And I hope she feels great shame.  invited the world in.  When enough people didn't come in to cause enough trouble,  they ended up creating an app to tell people to come on over.  They ended up paying NGOs hundreds of millions of dollars  to go down to the Darien Gap, get people.  Their tax dollars went to bringing people across the border illegally,  many of whom, many of whom are criminals.  and the many, many others, the mother of five, who was killed by an illegal.  It is absolutely true. DHS has confirmed that.  Those people are walking amongst us.  We have the biggest border crisis we've ever faced in our entire existence of our country.  Because she hasn't been there before, last I heard.  For Lake and Riley.  Your name and your outlet?  Was she able to find the border?  an illegal alien who came across that border.  And that wasn't enough.  That still wasn't enough.  They ended up flying people in.",L,F
2024-09-27_22-58-29_UTC_Ted_Cruz_DAcC0guglMs,2024/9/27,Ted Cruz,DAcC0guglMs,0.7995089143382293,-0.33729988199323346,142.29060933091196,651.1953588901392,1718.6136609483997,-0.017930610824758986,0.6372445650932907,-0.10877909114661988,0.01308478266410584,0.0022806636208156316,5.976008466116242e-05,0.015658562287027056,0.9630146502450982,9.978301243895348e-05,0.0032512805573630095,11.857628304299473,0.10205544596889217,0.2078229856827861,0.4210526315789473,0.2105263157894736,0.0526315789473684,0.3157894736842105,50.38,19,163,3.2354108773322743,243,4.823342596268359," What does that mean?  This podcast explains exactly what the filibuster is  and what Chuck Schumer and the Democrats would do.  It would be, and this is not hyperbole, the end of the republic, the end of America as we know it.  if they end the filibuster, if they have power.  Democrats win the Senate and the House.  Download Verdict with Ted Cruz wherever you get your podcasts.  The podcast today, Verdict with Ted Cruz, breaks down exactly what Chuck Schumer would do.  He has 49 votes.  He needs one more for irreparable damage to America.  Look, we all know what happens if it's a good election.  If Trump wins, if we win Republican control of the Senate and the House.  But what if, God forbid, Kamala Harris becomes president?  What if?  Today's podcast breaks down the negative stakes of this election.  Kamala Harris.  is promising to end the filibuster.  We will turn this country around.  What are the stakes of this election?",W,M
2024-09-28_01-01-20_UTC_Colin_Allred_DAcQ3jIBPEk,2024/9/28,Colin Allred,DAcQ3jIBPEk,0.8064442256337675,-0.30487556362051177,109.47202258523392,561.3526194367497,1583.2232490429662,-0.2645367089367634,0.5630258857139302,-0.0663035356409627,0.0007019463556352138,0.0010795675266162743,0.003216037486605791,0.007388079261021447,0.9786244034257233,0.002407917759447657,0.000380408260983661,19.131119301453065,0.15028920475150204,0.12998886090144068,0.3333333333333333,0.2962962962962963,0.1481481481481481,0.2222222222222222,79.7889342403628,28,329,4.100199401794616,482,6.006979062811566," This is a common sense bill that was bipartisan and Ted Cruz said no to it.  Border security, as I've always said, is about more than physical barriers, although physical  barriers are an important part of it.  And I have voted to fund them and that is something we have to have.  But when we talk about border security, it's about resources, personnel, and technology.  And that's what we had in the Senate bill that Ted Cruz doesn't want to talk about that  he took down this year.  This was the Senate bill for $20 billion for border security, for 1,500 new border patrol  agents, 100 new immigration judges, over 1,000 administrative personnel to help us deal with  the backlog in terms of the asylum situation we're dealing with, money for technology to  stop fentanyl coming across our border, money actually for the communities along the border  that have been impacted by the surge of migrants.  So places like Brownsville, where my family's from, would have received funding from this.  This is a common sense bill that was bipartisan and Ted Cruz said no to it because he wants  to have the immigration system.  So this is a common sense bill that was bipartisan and Ted Cruz said no to it because he wants to have the immigration system.  He softened the issue to run on in November.  He wants to talk about a problem but never wants to solve it.  And so this is what I'm talking about that—there's a fundamental difference here.  I have been the most bipartisan Texas in Congress.  I've always focused on what we can get done.  I don't, you know, set unrealistic goals like I'm very direct to the folks who  I represent.  I want to make sure they know this is what we can do and this is what I'm working on  getting done.  And to do that, you have to work in a bipartisan way.  Ted Cruz never will.  I will.",L,M
2024-09-28_03-54-23_UTC_Colin_Allred_DAckcokM14F,2024/9/28,Colin Allred,DAckcokM14F,0.7953953232233071,-0.18556367957912775,160.90851740575764,656.5965158397336,1727.268484053198,-0.06610938848936337,0.6463226919015134,-0.1655160316011411,0.0002477058389740242,0.00048770528175582116,0.0006451134450853384,0.0062344881197907995,0.9592356691426214,0.0005231503730413899,4.260019970818447e-06,101.29960498115697,0.18039032771665336,0.27015142636916434,0.1333333333333333,0.1333333333333333,0.2666666666666666,0.4666666666666667,74.39997732426303,15,286,3.844086021505375,406,5.456989247311826," over what's best for our state.  We haven't had the political courage.  Because that's my main issue that I'm trying to run on.  And that has to be so outrageous to every Texan, that you'd put yourself and your re-election  When Barack Obama and the Gang of Eight was coming together and put together a comprehensive reform for immigration system with billions of dollars in that bill as well for border security, important changes.  You know, Ted Cruz was in the Senate at that time, and he helped take down that bill back then, just like he helped take down this bill earlier this year.  You know, you mentioned that Republicans and Democrats had issues with the bill that was being assessed in the Senate.  You know, not really, actually.  This was largely just the enforcement side of our border security, but none of the reforms to our legal immigration system that we know we also have to do.  And so, you know, honestly, to fix this, we have to get folks in there who actually want to solve it, as you said, instead of just having the problem to run on.  And I do think, you know, in the back of their minds, and I know this is true for Ted Cruz, he's thinking, well, if we had passed this bill, if we had actually put these billions of dollars into border security, what would I have talked about in the election?  or the political leadership in place to do it in the Congress.  And, you know, let's go back to 2013.  That has to be so outrageous to every Texan that you would put yourself and your reelection  over what's best for our state.",L,M
2024-09-28_16-27-21_UTC_Eric_Hovde_DAd63WKs1Te,2024/9/28,Eric Hovde,DAd63WKs1Te,0.8425465759889759,-0.325357277772497,132.16625436835852,695.7851119160281,1641.3094559019667,-0.031208682222503274,0.6485187853011358,-0.19496689028054762,3.626848142115736e-05,7.955133617500293e-05,0.00018088151421715587,0.0006923740565715476,0.9971336282376801,0.00036161866436004107,3.0777019300779484e-07,31.71262090508762,0.10242423628210323,0.23442307306430998,0.5333333333333333,0.2,0.1333333333333333,0.1333333333333333,54.35997732426304,15,167,3.072111846946283,243,4.470198675496687," Kamala Harris has failed at literally everything she has done, most importantly being the borders are.  As we all know, you know, President Trump pretty much had the borders secure.  And then Harris and Joe Biden came in.  Over three million came in the first year, over three million the second year, well over four million.  We don't know if that number is 16, 20 million.  And every state's a border state.  Look, Wisconsin, they just had an article about the thousand people that got dropped into Whitewater, a small town of about 13,000, 14,000 people.  It's caused a huge mess.  The budget, the access to housing, health care, all these issues.  Then the crime issue.  Why is President Trump going to Prairie du Chien?  Because two weeks ago, a woman was violently raped and brutalized, as well as her, I think it's her daughter, they would never say.  But we've had crime.  All over our state.  So I don't think people are buying this at all.",L,M
2024-09-28_17-42-04_UTC_Bob_Casey_DAeDW03PM-t,2024/9/28,Bob Casey,DAeDW03PM-t,0.7964736105598703,-0.28868627209488457,115.62835932714717,799.7070774549725,1851.545928293391,-0.09006490493861197,0.6391349014161375,-0.19215284255998252,0.003252402042692733,0.03227683389933919,0.0009182710496396515,0.01106758458600741,0.9417586925795707,0.0035704045152166485,5.747030270982234e-05,12.962731285952383,0.08698525620487697,0.19712487290867522,0.0,0.4444444444444444,0.1111111111111111,0.4444444444444444,35.55997732426304,9,109,3.065241844769404,160,4.499437570303712," on this reckless scheme to  jack up the debt by trillions of dollars by giving away the store again. But people are  feeling it at the grocery store, buying food and household items. And that's attributable to one  thing, greedflation. These big corporations ripping off families by jacking up the cost of  food, these big, huge food conglomerates jacking up the cost of food. And those prices have remained  entirely too high.  My opponent and Republicans generally are not going to be on the side of giving the middle class a tax break.  They've already told people they want to double down.  That's why the choice is so clear.",L,M
2024-09-28_17-43-50_UTC_Kari_Lake_DAeDmeAtcdQ,2024/9/28,Kari Lake,DAeDmeAtcdQ,0.8282252514235386,-0.24008241661357754,173.98659351428586,823.9145254954971,2226.00294096225,-0.16969846015307039,0.5903281407369491,-0.13750738189727815,0.00016204458045717811,0.0008229764258476408,0.0007659534797334744,0.03406637955824953,0.8662312336549737,0.021761352926740852,7.769961739434634e-07,18.322208969033145,0.10554414691893778,0.2444429358960854,0.6666666666666666,0.2222222222222222,0.0,0.1111111111111111,45.16199546485261,18,174,3.700552956188856,261,5.550829434283284," Young people starting a family, just wanting to grow their family.  I don't know if you realize it, but they've turned their back on you in the media as well.  It's so painful to watch this.  The Democrat Party doesn't care anymore about them.  I really don't want to get political,  but it's obvious that Washington, D.C. has turned their back,  this administration, on the American people.  They've turned their back on all of you in the media as well.  and continue living the dream.  that that you have to go through this. I'm sorry that uh  Any American is going through this.  And I'm just asking the media,  and I'm really happy you're here, by the way.  to look into the heart of these incredible people.  People who want to do the right thing, they're American citizens who are here.  and senior citizens who've done everything right.  working hard to get through college, doing everything right.  And unfortunately, they've got a lot of people in the media doing their bidding and brainwashing people.",L,F
2024-09-28_17-48-52_UTC_Kari_Lake_DAeEK7uslty,2024/9/28,Kari Lake,DAeEK7uslty,0.829947977209731,-0.2683375635673791,180.60042098781483,900.8300579422365,2267.387601067042,0.027385068973266296,0.6633690253943788,-0.12413892058102129,0.07435193390299895,0.016940212334676876,0.0013242815824743123,0.0007129486482022127,0.8862064834165208,0.0011746947185315997,5.35013245010962e-05,12.90865209401321,0.09555282510502057,0.22429964306895203,0.6923076923076923,0.0769230769230769,0.0,0.2307692307692307,66.18,13,222,3.354487760652765,317,4.789966757328497," And that is really, truly blood on her hands.  It's really despicable what they have done.  I'm surprised she could even find the border today.  because she hasn't been able to find it for three and a half years.  And to come to Arizona, she's been to Arizona, by the way, probably a dozen times,  and she's never bothered to go to the border,  even though this is the state with more fentanyl pouring in than any other state.  This is the state where we've watched as thousands of military-age Chinese men have poured across in the open gaps, where we've watched children being trafficked.  And that woman right there, Kamala Harris, has lost track of 320,000 little ones, babies, children who've been trafficked across the border who are missing now.  Well, she doesn't want to look up and look at the border wall because she wants that border wall gone.  You know, remember, Joe Biden and Kamala Harris, we had $325 million worth of materials to finish or at least partially finish that border wall.  And they gave it away for pennies on the dollar.  So she's probably standing next to the border wall in her head, wondering how quickly she can get rid of the wall that is there so that there's more space for people to pour in illegally.",L,F
2024-09-28_17-49-47_UTC_Kari_Lake_DAeERoeBaRI,2024/9/28,Kari Lake,DAeERoeBaRI,0.8323549793997008,-0.2580518120123101,181.72270733211866,830.6941745869769,2179.8106398730642,-0.046513130350154204,0.6332198285208573,-0.05513708138054268,0.004081095644561408,0.0015437697583075298,0.00333024769068229,0.04322612458659208,0.9327888934907091,0.0015750596170347824,7.213616450604442e-06,21.127291393393964,0.10298683884896338,0.21133596694240853,0.4736842105263157,0.1842105263157894,0.0789473684210526,0.2631578947368421,120.34,38,397,3.2989862057503743,591,4.911085258434436," He's pro open borders and he wants to give everybody who's come across this border.  And they don't want to have a wide open border anymore.  They don't want to have the cartels controlling our state.  So I feel comfortable going into this election.  We're debating.  I will be debating Ruben Gallego on October 9th.  And that's when ballots are going to be in mailboxes.  And we hope that people will get those ballots turned in.  And we're going to show up big and strong here in Arizona.  We are registering thousands of people more in the Republican Party than in the Democrat Party.  And the young people are coming over as well, realizing that Ruben Gallego would be a disaster for their future because he is a Marxist who wants open borders and communism here in America.  is to send these people who've invaded our country.  back to their homeland.  And he's a  I'll tell you what we need to do.  All of these people who poured in during this Biden invasion need to go back to their homeland.  We've got to save our homeland.  The only way to do that.  Well, let me tell you what you just saw with Kamala Harris.  My opponent is a male version of that.  He's a male version.  He's voted with her dead-end disastrous policies 100% of the time.  I think he's the only person in all of Congress that's voted 100% of the time with Joe Biden and Kamala Harris.  Amnesty immediately, asylum, and he wants them to vote.  He's actually voted for that already.  He wants federal dollars going to these sanctuary cities.  And he said he could never imagine a case that he'd want to deport anyone.  He's actually, you know, I want to confront the cartels.  He is controlled by the cartels.  His own father was a Colombian drug trafficker.  And so he's got links to the cartel.  And that is very concerning, and it should be concerning for everybody out there.  This is an important race.  My internal polling has showed us up over Ruben Gallego since June.  You know, these public polls are really meant to try to take the oxygen out of our movement  on the ground here in Arizona.  The people of Arizona don't like that guy that you see on your screen.  Well, they don't like either of those guys.",L,F
2024-09-28_22-23-23_UTC_Kari_Lake_DAejliep4zF,2024/9/28,Kari Lake,DAejliep4zF,0.8223768518774865,-0.25488240556467356,173.09827183680187,862.5488774790679,2206.098878251937,-0.09896992406464836,0.6058949094458478,-0.04848088758270112,0.0007723000131023819,0.017681941531478382,0.0037902951960196224,0.07130498707314897,0.8799269694586734,0.002028341586926691,0.005596106635248873,31.15927430058031,0.14309559454582083,0.2622174831936601,0.5952380952380952,0.1666666666666666,0.0238095238095238,0.2142857142857142,126.68,42,485,3.8285443637511833,716,5.652036627723397," It doesn't matter, frankly, what the media is saying anymore.  When you're trying to tout his plans or what he's doing as something good,  they know they can't afford anything anymore.  I don't believe a lot of the public polling.  I think it's to take the oxygen out of our incredible movement.  And so what we need to do is continue to work to get our message out.  The good thing is the American people and the people of Arizona are so smart.  And we're going to continue to work hard.  The people know that we have these solutions.  The irony of it is, and I know there's many people who are liberal in the media.  doing his dirty work in his bidding, covering him like he's the best thing since sliced bread.  that things are peachy keen because they're not.  And so that is working in our favor because the American people know that in order to change this up,  we've got to get President Trump back in the White House, Carrie Lake in the U.S. Senate,  and retire these lifelong politicians who've done nothing except destroy our country.  I feel confident in our internal polling.  It shows me up, and it has for almost the entirety.  the people that many of you in the media, I think, think you're rooting for.  Caleb probably has two roommates now and he's really hoping to get out and not have to have two roommates anymore.  But if you're rooting for...  There are four people pouring across illegally.  So just we got to get out and continue to do more of saying reach voters.  Can't afford gas. Michelle and Bruce stopped driving their truck.  They can't afford gas. Can't afford insurance.  is the Republican Party, the America First Republican Party,  much like what we used to think of the Democrat Party of yesteryear,  actually does care about working class people.  I take that back.  He's even more to the left than Nancy Pelosi, if you can believe that.  And so, you know, and then he's got all of the people in the media.  They are opposed to the working class people.  They're opposed to the American family.  Boston?  Oh, you're down here to cover Kamala Harris?  Okay.  I don't. I look at my internal polling, which has been very good, especially considering we've had $75 million in attack ads launched at us,  and then image ads for Ruben Gallego that couldn't be more false.  And he's painting himself, as I always say, a cross between Mr. Rogers and G.I. Joe when he's really Nancy Pelosi with the beard.  But with the way the economy is going, the American people and the people of Arizona aren't believing.  Ruben Gallego and the Democrat Party now.  I think we're looking really good here in Arizona.  I don't listen to what, no offense, I don't listen to what you guys say.",L,F
2024-09-28_22-24-35_UTC_Kari_Lake_DAejuUStLkb,2024/9/28,Kari Lake,DAejuUStLkb,0.813058103590062,-0.2551172300206872,163.00906667530344,884.4596009276884,2191.413538025903,-0.12387804142210722,0.6002540737144579,-0.09231719062654009,0.010774106742002682,0.014867520453271827,0.0049841598931634964,0.07817305564194678,0.8340083462572331,0.004069759571967129,2.3452953845361743e-05,24.395520543100204,0.11076222154181865,0.20953734511083982,0.5434782608695652,0.2391304347826087,0.0217391304347826,0.1956521739130435,119.38097505668934,46,429,3.591160220994475,576,4.821697639377197," while we're waiting to get things turned around.  And when it comes to, you talked about getting people  into these construction jobs.  Bruce did not overspend.  They weren't taking lavish vacations.  Were you guys taking lavish vacations?  Ask anybody who's a builder.  We need to build more housing.  They don't have enough trade skill workers.  And I would like to see some Americans getting those jobs and getting the skills they need.  When I was in high school, and maybe you, Ron, I don't want to date you on this, but maybe back when we were in high school, we used to teach some of that.  And thankfully, some of these schools are figuring it out, and they're starting to bring back trade skill training.  It should be taught right there in high school.  buy all kinds of things that we didn't need. So we got to cut a lot.  You know gender studies in Pakistan and all sorts of other ridiculous things  We can start cutting in all of those dei programs that don't make any sense  But for those who are getting out of 18, they don't feel they have the skill they want to get into.  The great news is this won't be a program that lasts forever.  But what we can't do is let Americans continue to fall into poverty while we're waiting.  this is it won't even be a program it'll be an opportunity but we have to  plumbing or construction or electrician work.  Let's get them a little bit of a start.  They haven't gone to Vegas and, you know, gambled away their fortune.  They've worked hard.  And because of this dreadful economy.  And by the way, there's a ton that we can cut.  There's so much waste in that budget that we can cut,  and we'll start cutting a lot of the waste.  We don't need to send $10 million to...  If we do that, within a very short period of time,  we can already have people that are on these housing sites  helping to build homes,  and they can be Americans who are in these jobs.  to  help right now because we're watching as Americans are falling into homelessness by no fault  of their own.  deeper and deeper into poverty.  And so we need to help people  till we can get Trump in office,  turn this economy around,  and start growing our way out of this nightmare.  The nightmare caused by the Democrats  and some politicians in DC.  They have overspent.  They've passed $1.9 trillion budgets,  or not budgets, spending packages.",L,F
