Folder,segment_name,date,name,keycode,VUV,Audio Length,Head,Mid,Tail,Intonation Type,mean_f0,MFCC0,arousal,dominance,valence,angry,disgusted,fearful,happy,neutral,sad,surprised,gender,F1,F2,speaker,source_segment,sentence_id,start_time,end_time,sentence_text,anger_t,disgust_t,fear_t,joy_t,neutral_t,sadness_t,surprise_t,Pred_t
2024-09-24_23-01-35_UTC_Kari_Lake_DAUUxrYCcqh,SPEAKER_00_5_100_11.wav,2024/9/24,Kari Lake,DAUUxrYCcqh,0.869565221,4.08,199.30424768534533,146.4023748048648,147.90823007165062,falling-rising,164.5382841872869,-0.2563318312168121,-0.0970914377640663,0.61260694,0.1606809281250886,1.4770091638638403e-06,1.058462089531531e-06,1.414966391166672e-06,0.0001307203201577,0.9998236298561096,1.0576885870250408e-05,1.3245962549035541e-08,F,691.6925813160099,1948.6009390992788,SPEAKER_00,5_100,11,48.68,52.760000000000005, So those two go hand in hand. We've got to turn around the economy and the border.,0.0021053380332887173,0.00047146453289315104,0.0024742879904806614,0.007612260058522224,0.9821186065673828,0.002043368760496378,0.003174731507897377,neutral
2024-09-24_23-01-35_UTC_Kari_Lake_DAUUxrYCcqh,SPEAKER_00_5_100_12.wav,2024/9/24,Kari Lake,DAUUxrYCcqh,0.85890653,5.72,154.97291388376738,146.56818718499548,144.47970024766985,falling,148.6736004388109,-0.2406577169895172,-0.1046787216661262,0.5999095,0.1613156389218747,1.7936392930802125e-13,5.981763190652341e-15,1.0936152496283417e-15,2.091189363600393e-13,1.0,5.580122410149546e-13,6.490236137152855e-14,F,638.3136525302742,1831.4083070658496,SPEAKER_00,5_100,12,53.120000000000005,58.84, We're going to do that starting on day one with President Trump in the office and in the Oval Office and me in the Senate.,0.0014969641342759132,0.00042497002868913114,0.0003693464386742562,0.02369385026395321,0.9684836268424988,0.0003388857585377991,0.005192312877625227,neutral
2024-09-24_23-01-35_UTC_Kari_Lake_DAUUxrYCcqh,SPEAKER_00_5_100_13.wav,2024/9/24,Kari Lake,DAUUxrYCcqh,0.839999999,0.6000226757369614,191.243074588298,224.1999735080092,256.4149186623425,rising,223.9526555862165,-0.2795020639896393,0.0028399327317176,0.5971805,-0.3948541546776992,2.468775903707865e-07,5.2171532871625466e-08,9.457585825600743e-09,3.0703483844263246e-06,0.9999955892562866,1.049727643476217e-06,7.128320156368772e-09,F,651.39679143052,2227.9873473920943,SPEAKER_00,5_100,13,59.38,59.98, And we can't.,0.006356074940413237,0.0025938053149729967,0.0019473214633762836,0.0013531632721424103,0.9823732376098633,0.004453972447663546,0.000922509643714875,neutral
2024-09-24_23-01-35_UTC_Kari_Lake_DAUUxrYCcqh,SPEAKER_00_5_100_14.wav,2024/9/24,Kari Lake,DAUUxrYCcqh,0.953488374,1.36,206.1765537630224,119.13027029069114,118.03703371500085,falling,147.7812859229048,-0.270321786403656,-0.3722480090354514,0.51273495,0.166385614306986,3.219627615180798e-06,3.2467055461893324e-06,1.6493833072672714e-06,1.833218084357213e-05,0.9998761415481568,9.285216947318986e-05,3.0783166948822327e-06,F,584.3220019347546,1849.298308204501,SPEAKER_00,5_100,14,60.0,61.36, We can't count on Ruben Gallagher to do that.,0.0023923113476485014,0.0016318968264386058,0.006542464252561331,0.0011241788743063807,0.974635660648346,0.01144624873995781,0.002227331046015024,neutral
2024-09-24_23-01-35_UTC_Kari_Lake_DAUUxrYCcqh,SPEAKER_00_5_100_15.wav,2024/9/24,Kari Lake,DAUUxrYCcqh,0.902912625,2.16,194.6244334125295,148.11316540006789,154.08366207056153,falling-rising,165.607086961053,-0.2560939192771911,-0.2831266130551628,0.547132,-0.2286903931026824,2.364729301262969e-09,5.23412480024632e-10,2.7241331412852787e-10,3.9658076822490784e-09,1.0,1.5398869734895015e-08,1.3660021724870575e-10,F,706.100436615764,2026.4336855049644,SPEAKER_00,5_100,15,61.54,63.7, He's the reason why we have these problems.,0.025400592014193535,0.015172591432929039,0.05567497760057449,0.0030576663557440042,0.7288923859596252,0.15808705985546112,0.013714662753045559,neutral
2024-09-24_23-01-35_UTC_Kari_Lake_DAUUxrYCcqh,SPEAKER_00_5_100_16.wav,2024/9/24,Kari Lake,DAUUxrYCcqh,0.86039566,5.58,158.93227620618367,159.3094470303814,154.626280173629,rising-falling,157.62266780339803,-0.3204319477081299,-0.1333974302880036,0.6246369,-0.5319012039012496,6.800454599442673e-08,4.270503950465354e-08,7.166546911463456e-09,1.0521466720092577e-07,0.9999995231628418,7.517704148085613e-08,6.077078840149852e-09,F,636.9875768881967,1790.108918864083,SPEAKER_00,5_100,16,63.84,69.42," Remember, he called it the dumb, stupid border wall and said he would never, ever, ever put any money into it.",0.4657522737979889,0.05782555043697357,0.0012012961087748408,0.0027618075255304575,0.4682931900024414,0.0016103520756587386,0.0025555603206157684,neutral
2024-09-24_23-01-35_UTC_Kari_Lake_DAUUxrYCcqh,SPEAKER_00_5_100_17.wav,2024/9/24,Kari Lake,DAUUxrYCcqh,0.776291047,7.48,177.3712216303772,161.93545130524052,167.04027272796176,falling-rising,168.78231522119316,-0.2873269915580749,-0.0975319924190456,0.62079287,-0.0556892561138856,3.833280481230217e-12,2.372907100846311e-13,5.5649309081218594e-14,4.478627971954419e-12,1.0,1.2167418114716888e-11,1.778273817261422e-12,F,681.9399294463728,1978.5038179548856,SPEAKER_00,5_100,17,69.42,76.9," Now he's going out and running 62 million in ads so far, him and his friends, trying to act like he cares about the border,",0.020886898040771484,0.012225066311657429,0.0025047571398317814,0.0157172791659832,0.9309747219085693,0.012932898476719856,0.004758454859256744,neutral
2024-09-24_23-01-35_UTC_Kari_Lake_DAUUxrYCcqh,SPEAKER_00_5_100_18.wav,2024/9/24,Kari Lake,DAUUxrYCcqh,0.845225026,6.82,194.2578479545302,169.2912650648252,163.12119969004596,falling,175.5567709031338,-0.2986451685428619,-0.1682904832511886,0.5963787,-0.1731407368745873,8.21069292555876e-08,4.67729499575853e-08,4.819933785427111e-09,2.843644608674367e-07,0.9999994039535522,3.257657965605176e-08,2.1434964914135435e-09,F,650.4444225227585,1898.0398543339247,SPEAKER_00,5_100,18,77.1,83.92," when he's done nothing except encourage an open border, support sanctuary cities and vote for people here illegally,",0.14573608338832855,0.1639721691608429,0.003159051761031151,0.004679541103541851,0.6432952284812927,0.012567121535539627,0.026590801775455475,neutral
2024-09-24_23-01-35_UTC_Kari_Lake_DAUUxrYCcqh,SPEAKER_00_5_100_19.wav,2024/9/24,Kari Lake,DAUUxrYCcqh,0.866635464,5.5,163.78293460122802,160.08836333825312,165.9159678572003,falling-rising,163.2624219322271,-0.275085300207138,-0.132865891519496,0.6034458,0.0579784009478707,2.848170310709719e-11,2.123975908346898e-12,7.609918012581318e-13,6.330015678290835e-11,1.0,8.691819486372765e-11,5.204910287492925e-12,F,649.1513694228329,1843.600750054478,SPEAKER_00,5_100,19,84.48,89.98," to not only become permanent citizens, but have voting rights and be able to vote in this upcoming election.",0.003368777921423316,0.0011531804921105504,0.0005123182199895382,0.004089355003088713,0.9873393774032593,0.0009637426119297743,0.0025732358917593956,neutral
2024-09-24_23-01-35_UTC_Kari_Lake_DAUUxrYCcqh,SPEAKER_00_5_100_20.wav,2024/9/24,Kari Lake,DAUUxrYCcqh,0.908571426,3.58,191.18761511614733,172.91284038327242,133.569778817556,falling,165.8900781056586,-0.3103151619434356,-0.150659427662456,0.60021394,-0.3416627186000456,2.9599794837409377e-11,4.600507041291335e-12,1.2837016605954377e-12,6.850674194591733e-11,1.0,1.3333868731368878e-10,8.592436658017011e-12,F,564.7155733990243,1749.1052526036349,SPEAKER_00,5_100,20,90.0,93.58, The American people don't want that. It'll be the end of America if we allow that.,0.10431310534477234,0.01690264791250229,0.060393139719963074,0.0010591208701953292,0.7830551862716675,0.03200143203139305,0.002275366336107254,neutral
2024-10-15_01-20-32_UTC_Kari_Lake_DBIElAziGFT,SPEAKER_01_24_85_01.wav,2024/10/15,Kari Lake,DBIElAziGFT,0.877284587,6.5,208.05092251354327,196.16276395604083,151.8674493653585,falling,185.36037861164755,-0.1691814810037613,0.2347070123121908,0.7313312,-0.2418399360646084,2.3923016345683834e-10,3.943484427892941e-11,8.481243485292111e-12,3.5222319505479044e-10,1.0,2.6060181790299453e-10,4.9361251197588274e-11,F,1015.2969731857638,2276.5062994603404,SPEAKER_01,24_85,1,0.0,6.5," That's right. I mean, we could as Republicans and frankly, you know, independents and Democrats are voting America first this go around.",0.0028881453908979893,0.0014421046944335103,0.0004989834851585329,0.01436412613838911,0.9718202948570251,0.0009863459272310138,0.008000068366527557,neutral
2024-10-15_01-20-32_UTC_Kari_Lake_DBIElAziGFT,SPEAKER_01_24_85_02.wav,2024/10/15,Kari Lake,DBIElAziGFT,0.900066622,4.48,216.6411701399713,170.9706389367814,142.32107859187357,falling,176.64429588954212,-0.2332056313753128,0.1992898325586252,0.7226751,-0.0323622057335492,0.999891757965088,4.11206747230608e-05,1.859687245087116e-06,1.1301513040962163e-05,3.1302748539019376e-05,8.473127763863886e-07,4.609035784142179e-07,F,1094.9086544716874,2262.8583869265303,SPEAKER_01,24_85,2,6.86,11.34, We could actually get the vote all conducted right now if everybody showed up right now.,0.0024382949341088533,0.0002604996843729168,0.0012995039578527212,0.016610102728009224,0.973743200302124,0.0006228482234291732,0.005025533959269524,neutral
2024-10-15_01-20-32_UTC_Kari_Lake_DBIElAziGFT,SPEAKER_01_24_85_03.wav,2024/10/15,Kari Lake,DBIElAziGFT,0.854368939,3.6,169.86644458065146,163.20769751212922,157.18279443754162,falling,163.41897884344075,-0.1463035196065902,0.0586091343927588,0.6654434,-0.081730058324304,2.344301464063392e-07,5.29723962472417e-08,4.745270842931859e-09,3.194997759692342e-07,0.9999994039535522,4.8695302012902175e-08,7.274711499860587e-09,F,1072.2955323427982,2234.8553456088034,SPEAKER_01,24_85,3,11.82,15.42," Obviously, we have until November, but let's just get it done now.",0.0029763567727059126,0.0004086017142981291,0.0005787210538983345,0.03816165775060654,0.955640971660614,0.000673868868034333,0.0015598637983202934,neutral
2024-10-15_01-20-32_UTC_Kari_Lake_DBIElAziGFT,SPEAKER_01_24_85_04.wav,2024/10/15,Kari Lake,DBIElAziGFT,0.856448154,7.56,176.60140593111316,174.76620192435567,155.76588878239858,falling,169.04449887928914,-0.2021195888519287,0.0959770593447311,0.6854183,0.2446425845842245,1.311877364552905e-12,5.3810769859094505e-14,1.3980677746950384e-14,1.8551991540216584e-12,1.0,2.897792249212383e-12,4.3530126335109e-13,F,1103.4791496522007,2274.5312183117394,SPEAKER_01,24_85,4,15.42,22.98," We are going to be, Charlie, making our bus tour, which we've been on for several months now across Arizona.",0.0006399653502739966,0.0002918426471296698,0.0006241016671992838,0.0156567320227623,0.9750032424926758,0.002409574342891574,0.005374602973461151,neutral
2024-10-15_01-20-32_UTC_Kari_Lake_DBIElAziGFT,SPEAKER_01_24_85_05.wav,2024/10/15,Kari Lake,DBIElAziGFT,0.904587149,5.64,162.57596592694154,165.26084218644402,150.8002411810444,rising-falling,159.54568309814331,-0.192921981215477,0.0793260296616953,0.69324815,0.0724614631009187,4.296695408356754e-07,1.7705319521610368e-07,1.6408790770583437e-07,5.617257102130679e-06,0.9999916553497314,4.507955395638419e-07,1.3712704749480054e-08,F,1103.6189225120315,2374.4746865019924,SPEAKER_01,24_85,5,23.0,28.64, It's going to be a voting tour and we're going to be encouraging people from all corners of our state to get out and vote early.,0.0010029252152889967,0.0003457734710536897,0.00040583236841484904,0.03363518789410591,0.9581897258758545,0.0007601759280078113,0.005660402588546276,neutral
2024-10-15_01-20-32_UTC_Kari_Lake_DBIElAziGFT,SPEAKER_01_24_85_06.wav,2024/10/15,Kari Lake,DBIElAziGFT,0.864987903,7.16,166.69874080706563,166.65211263883765,167.74826960720034,falling-rising,167.0330410177012,-0.1795002073049545,0.1547782597437372,0.72535014,0.2949112803706132,0.0004357050929684,2.1670291971531697e-05,8.433485163550358e-06,0.023268224671483,0.976157546043396,6.462173041654751e-05,7.350055852839432e-07,F,1078.5200596246518,2308.241003328292,SPEAKER_01,24_85,6,28.64,35.8," So when you see our bus on the road, you're going to notice that we are encouraging people to get the ballots filled in when they get them in their mailbox.",0.0006300319801084697,0.00030820618849247694,0.00027792059700004756,0.015530233271420002,0.9808453321456909,0.0004994130576960742,0.0019088855478912592,neutral
2024-10-15_01-20-32_UTC_Kari_Lake_DBIElAziGFT,SPEAKER_01_24_85_07.wav,2024/10/15,Kari Lake,DBIElAziGFT,0.858490557,7.98,161.02119151549627,174.58978574348004,149.08011620654864,rising-falling,161.56369782184163,-0.2308240681886673,0.0953743156178101,0.6914772,0.1046967370023285,3.675980418497982e-13,1.0388566871707193e-14,2.4798530657204948e-15,4.864359240928928e-13,1.0,9.072595647842408e-13,1.3156805560386037e-13,F,961.277009881016,2213.253330421697,SPEAKER_01,24_85,7,36.120000000000005,44.1," I know there's been a delay. Grab that ballot, open it up, sit down immediately and start to fill it out and then get it turned back in.",0.011363510973751545,0.0008908818126656115,0.0005132820224389434,0.010906556621193886,0.9742974042892456,0.0005493051139637828,0.001479084137827158,neutral
2024-10-15_01-20-32_UTC_Kari_Lake_DBIElAziGFT,SPEAKER_01_24_85_08.wav,2024/10/15,Kari Lake,DBIElAziGFT,0.864543017,5.9,182.44319002644832,144.7673586431459,206.90227268481732,falling-rising,178.0376071181372,-0.2681921124458313,0.1999075668031071,0.6992273,-0.0148809801763306,1.0787371690357259e-10,6.102638359928303e-12,5.255838299300653e-12,2.3039475882669078e-10,1.0,1.798249327222834e-10,1.9951471030843493e-11,F,1118.3430256466766,2261.384288758464,SPEAKER_01,24_85,8,44.14,50.040000000000006," Whether you go to a drop box to turn it back in, you can drop it off at a voting center to turn it back in.",0.003957223612815142,0.0009942782344296575,0.0008001336245797575,0.001858868752606213,0.9907180666923523,0.0008547493489459157,0.0008167318883351982,neutral
2024-10-15_01-20-32_UTC_Kari_Lake_DBIElAziGFT,SPEAKER_01_24_85_09.wav,2024/10/15,Kari Lake,DBIElAziGFT,0.853427896,4.22,168.16961607072568,249.5928532578912,170.49144295014025,rising-falling,196.0846374262524,-0.2254204303026199,0.1543490937180713,0.695054,0.1305268639726812,1.288135598187523e-09,1.701820906419016e-10,5.829314808636353e-11,2.422266831558772e-09,1.0,1.702464724750996e-09,8.762028602671279e-11,F,976.48605271377,2254.362968758553,SPEAKER_01,24_85,9,50.08,54.3," You can bring it down to the county recorder's office or if you want, you can put it in the mailbox.",0.0023562160786241293,0.0004338616272434592,0.0004911691648885608,0.004390650428831577,0.9908052682876587,0.0009513035183772445,0.0005715556326322258,neutral
2024-10-15_01-20-32_UTC_Kari_Lake_DBIElAziGFT,SPEAKER_01_24_85_10.wav,2024/10/15,Kari Lake,DBIElAziGFT,0.782778853,2.14,172.99541527999057,170.79303536498924,130.00813724249122,falling,157.93219596249034,-0.1713972985744476,-0.036693663964189,0.6271069,0.0941622176697477,3.655661089396745e-07,2.2497316365388545e-07,6.994265788762277e-08,0.0001196396551677,0.9998775720596312,8.984263217826083e-07,1.2723597819785937e-07,F,1244.7532209082242,2276.969053524084,SPEAKER_01,24_85,10,54.3,56.44, I prefer the first three that I said.,0.0015871276846155524,0.0020157014951109886,0.00034151526051573455,0.023713164031505585,0.9704245328903198,0.0011973729124292731,0.0007205508300103247,neutral
2024-10-15_01-20-32_UTC_Kari_Lake_DBIElAziGFT,SPEAKER_01_24_85_11.wav,2024/10/15,Kari Lake,DBIElAziGFT,0.895104902,1.5,141.6161671391693,192.2578873195137,155.5903176013401,rising-falling,163.15479068667435,-0.2272494286298751,0.1482887605908784,0.6651629,0.0180186608485511,0.0040015461854636,0.022428210824728,0.0048220171593129,0.503737211227417,0.1679374724626541,0.0004701509897131,0.0416542738676071,F,1116.192215613225,2355.106729338746,SPEAKER_01,24_85,11,57.120000000000005,58.620000000000005, But whatever you have to do to get.,0.01666395552456379,0.001294936635531485,0.0007450971170328557,0.006389048881828785,0.973476767539978,0.0008517228998243809,0.0005784608656540513,neutral
2024-10-15_01-20-32_UTC_Kari_Lake_DBIElAziGFT,SPEAKER_01_24_85_12.wav,2024/10/15,Kari Lake,DBIElAziGFT,0.714285726,1.28,123.0310243807012,131.02171339913204,120.15859343770714,rising-falling,124.7371104058468,-0.3241272270679474,-0.2084221183171155,0.5623151,0.0467022841158233,5.541787584384392e-10,1.7770585003518136e-10,3.894301547902046e-11,2.016035560714613e-09,1.0,2.4486190852712753e-09,6.384202888565227e-11,F,939.3902090964984,2170.245121685916,SPEAKER_01,24_85,12,58.64,59.92, That ballot sent back in.,0.0026502436958253384,0.0011716183507815003,0.0004540979862213135,0.002492740750312805,0.9883434176445007,0.003723392030224204,0.001164503046311438,neutral
2024-10-14_20-25-20_UTC_Kari_Lake_DBHiy5UA4bl,SPEAKER_00_0_12_01.wav,2024/10/14,Kari Lake,DBHiy5UA4bl,0.787234055,2.54,176.17389455950712,206.50396932847352,122.70906431015678,rising-falling,168.46230939937914,-0.1826024800539016,0.1171334682604832,0.7010437,0.1835491058011643,0.986732542514801,0.0002333214506506,7.920750067569315e-05,0.0022110003046691,0.0097982706502079,6.668057903880253e-05,4.244774027029053e-05,F,1184.926457790501,2419.330448059361,SPEAKER_00,0_12,1,0.0,2.54," Kerry, you voted early last week.",0.001708855270408094,0.001206664484925568,0.0005593412206508219,0.04061393067240715,0.6219115257263184,0.0007961438386701047,0.33320358395576477,neutral
2024-10-14_20-25-20_UTC_Kari_Lake_DBHiy5UA4bl,SPEAKER_00_0_12_02.wav,2024/10/14,Kari Lake,DBHiy5UA4bl,0.727272715,1.44,168.58146600166285,140.3720889266402,111.98807676995597,falling,140.313877232753,-0.203263834118843,0.2308042727055799,0.7210213,-0.0858209962641392,0.000297666148981,0.0001463228109059,3.7579593481495976e-05,0.0057376218028366,0.9924747347831726,4.142235775361769e-05,7.622360953973839e-06,F,1149.885958726706,2413.056281305966,SPEAKER_00,0_12,2,2.6,4.04," We put this on our TikTok, by the way.",0.0008437433280050755,0.0004903844092041254,0.0001611304614925757,0.03172672912478447,0.9618440270423889,0.00045951796346344054,0.004474448971450329,neutral
2024-10-14_20-25-20_UTC_Kari_Lake_DBHiy5UA4bl,SPEAKER_00_0_12_03.wav,2024/10/14,Kari Lake,DBHiy5UA4bl,1.0,0.88,112.05221211768254,128.05205888769518,119.41231873135524,rising-falling,119.83886324557766,-0.2088041454553604,-0.0011215197353393,0.6202248,-0.1734070069696703,0.0009857158875092,0.0075022606179118,0.1206495910882949,0.0232342556118965,0.126589223742485,0.0060409028083086,0.1213558539748191,F,913.2159392418196,2611.335314140468,SPEAKER_00,0_12,3,4.12,5.0, It did really well.,0.0013106102123856544,0.00045577966375276446,0.001147566013969481,0.7017430067062378,0.1820066124200821,0.0013710028724744916,0.11196541786193848,joy
2024-10-14_20-25-20_UTC_Kari_Lake_DBHiy5UA4bl,SPEAKER_00_0_12_04.wav,2024/10/14,Kari Lake,DBHiy5UA4bl,0.915254236,1.24,144.72857179082914,114.45637766537752,102.19947522619051,falling,120.46147489413238,-0.1037314906716346,0.1038233460779796,0.7053686,-0.1392292522763604,3.740371293942113e-12,2.0593810402640134e-13,4.5407081550709687e-14,4.99036575951628e-12,1.0,1.2145576211430864e-11,1.936515401160244e-12,F,1334.6827449033551,2774.6152043082634,SPEAKER_00,0_12,4,5.04,6.28, Hundreds of thousands of views.,0.005943900439888239,0.0029320125468075275,0.0014447742141783237,0.032877951860427856,0.8575459718704224,0.0033799305092543364,0.09587541222572327,neutral
2024-10-14_20-25-20_UTC_Kari_Lake_DBHiy5UA4bl,SPEAKER_00_0_12_05.wav,2024/10/14,Kari Lake,DBHiy5UA4bl,0.765957444,3.5,168.11656788851053,145.2436040963042,137.3529138528131,falling,150.2376952792093,-0.2017659395933151,0.3816380275951689,0.77243674,-0.1341415829250085,9.19750109407147e-10,5.4754662609513005e-11,1.7631510834670294e-11,7.854700223575151e-10,1.0,5.101693512088443e-10,3.083434063633206e-10,F,1100.7652838772412,2489.4612160093548,SPEAKER_00,0_12,5,6.66,10.16, Let's play cut 35 of Kerry Lake going to go vote early.,0.0017978375544771552,0.0006623765220865607,0.00048107144539244473,0.023658812046051025,0.969303548336029,0.00041907725972123444,0.0036772771272808313,neutral
2024-10-14_20-25-20_UTC_Kari_Lake_DBHiy5UA4bl,SPEAKER_00_0_12_06.wav,2024/10/14,Kari Lake,DBHiy5UA4bl,0.770833332,0.64,143.0242204930728,134.62589295855528,114.1388115057647,falling,130.5963083191309,-0.1871224045753479,0.2211895213034302,0.6626651,0.06215249020182,0.0003357743844389,9.422814764548092e-05,5.858673830516636e-06,0.0097088040784001,0.9895059466362,3.9270100387511775e-05,1.2565922588692048e-05,F,1274.8898583095709,2418.301221801701,SPEAKER_00,0_12,6,10.26,10.9, Play cut 35.,0.005635731853544712,0.0018622070783749223,0.0008290288387797773,0.0010223188437521458,0.9868090152740479,0.0012063897447660565,0.0026353050488978624,neutral
2024-10-14_20-25-20_UTC_Kari_Lake_DBHiy5UA4bl,SPEAKER_00_49_51_01.wav,2024/10/14,Kari Lake,DBHiy5UA4bl,0.901098906,1.04,150.36130732818154,144.37778031546162,121.19077325512494,falling,138.64328696625606,-0.1235106810927391,0.4782232855496009,0.7681063,-0.225899496956753,0.0161195192486047,0.0166308470070362,0.0001969656150322,0.1269350498914718,0.8338387608528137,0.0007447897805832,0.0028309163171797,F,1021.1756363930076,2156.865485661777,SPEAKER_00,49_51,1,0.0,1.04," Carrie, tell us more.",0.002078147605061531,0.0006051873788237572,0.0012657121988013387,0.011080637574195862,0.9756784439086914,0.0016059584449976683,0.007685914169996977,neutral
2024-10-14_20-25-20_UTC_Kari_Lake_DBHiy5UA4bl,SPEAKER_00_51_121_01.wav,2024/10/14,Kari Lake,DBHiy5UA4bl,0.790697683,2.34,213.06792239871103,195.81754240178608,182.372574838491,falling,197.086013212996,-0.1449121385812759,0.0260408816814479,0.63505495,0.0219025897105863,1.0126797837795019e-11,7.968754779305587e-13,1.9718483844442108e-13,1.1858297330191723e-11,1.0,2.6074038761425555e-11,2.454975242191515e-12,F,1028.2520950913895,2333.093696158708,SPEAKER_00,51_121,1,0.0,2.34," Yeah, I went the day early voting started.",0.0008915644139051437,0.0005297304596751928,0.0005010860040783882,0.08973108977079391,0.8825912475585938,0.0008707718807272613,0.024884553626179695,neutral
2024-10-14_20-25-20_UTC_Kari_Lake_DBHiy5UA4bl,SPEAKER_00_51_121_02.wav,2024/10/14,Kari Lake,DBHiy5UA4bl,0.778325125,1.16,202.9730930893508,192.1838851796287,167.3240820937587,falling,187.49368678757935,-0.1331010311841964,0.2359407319074391,0.7086961,0.1779606524539206,1.3116985428496264e-05,2.297904211445712e-05,2.066092974928324e-06,0.0045661753974854,0.9952280521392822,2.31102021643892e-05,4.9650352593744174e-05,F,1201.5150457846034,2503.3622564930624,SPEAKER_00,51_121,2,2.82,3.98," Actually, I went the second day.",0.0009151026024483144,0.00036814837949350476,0.0005450280150398612,0.04242022708058357,0.9516846537590027,0.000565213558729738,0.003501596162095666,neutral
2024-10-14_20-25-20_UTC_Kari_Lake_DBHiy5UA4bl,SPEAKER_00_51_121_03.wav,2024/10/14,Kari Lake,DBHiy5UA4bl,0.857142861,2.58,181.70889647689108,151.74244209167745,143.5261878435711,falling,158.99250880404654,-0.1549732089042663,0.0004146960121866,0.6323984,-0.1560205508464225,1.8027875199611017e-12,7.925474512782139e-14,2.0246736958436796e-14,2.3826361890411096e-12,1.0,5.703602520834572e-12,4.92585898285991e-13,F,1149.4325155166357,2486.1363255632104,SPEAKER_00,51_121,3,4.1,6.68," The day early voting started is the day I had my debate,",0.0009971186518669128,0.0003279878874309361,0.00023339700419455767,0.01842498406767845,0.973212718963623,0.000832499994430691,0.005971226375550032,neutral
2024-10-14_20-25-20_UTC_Kari_Lake_DBHiy5UA4bl,SPEAKER_00_51_121_04.wav,2024/10/14,Kari Lake,DBHiy5UA4bl,0.847546299,5.74,146.14870501775437,143.1336154118453,148.12001420396962,falling-rising,145.80077821118977,-0.1849663406610489,0.0262598056983245,0.6434267,0.2729192982640461,0.0066801575012505,0.0039018727838993,0.0005731182172894,0.0099271843209862,0.9451966285705566,0.0058058034628629,8.539769623894244e-06,F,1085.7025394779894,2374.253527282812,SPEAKER_00,51_121,4,6.78,12.52, so I was a little bit preoccupied that day in doing some events with CPAC and also J.D. Vance.,0.0010129304137080908,0.00040015781996771693,0.0009737416403368115,0.02077421359717846,0.9706237316131592,0.001303306082263589,0.004911950323730707,neutral
2024-10-14_20-25-20_UTC_Kari_Lake_DBHiy5UA4bl,SPEAKER_00_51_121_05.wav,2024/10/14,Kari Lake,DBHiy5UA4bl,0.69426751,1.52,168.83852838860457,214.5843559356958,209.2178887862737,rising-falling,197.5469243701914,-0.2265103459358215,0.025309969029382,0.6240289,-0.0049048362900712,0.0001459854393033,5.903010242036544e-05,1.5292207535821944e-05,0.0779650136828422,0.9214795231819152,0.0002187026984756,4.27532104367856e-05,F,1091.8606946868804,2286.530901177576,SPEAKER_00,51_121,5,12.66,14.18, But I went the next day.,0.0012135892175137997,0.00033638664172030985,0.0009200111380778253,0.009813124313950539,0.9843024015426636,0.0009510811069048941,0.0024635582230985165,neutral
2024-10-14_20-25-20_UTC_Kari_Lake_DBHiy5UA4bl,SPEAKER_00_51_121_06.wav,2024/10/14,Kari Lake,DBHiy5UA4bl,0.836820081,1.24,258.5034164656806,252.62082401689383,265.7156592867591,falling-rising,258.9466332564445,-0.2087059319019317,0.1652773059408272,0.7055651,0.2377424713232186,0.0010900683701038,0.0003968571545556,1.600176256033592e-05,0.000172409316292,0.996881365776062,0.0011372148292139,4.710422217613086e-06,F,905.5716841799932,1977.0451518738444,SPEAKER_00,51_121,6,14.3,15.54," It's a long ballot, Charlie.",0.0013000104809179902,0.0022506199311465025,0.0023553387727588415,0.0092908451333642,0.8578900098800659,0.015638453885912895,0.11127477139234543,neutral
2024-10-14_20-25-20_UTC_Kari_Lake_DBHiy5UA4bl,SPEAKER_00_51_121_07.wav,2024/10/14,Kari Lake,DBHiy5UA4bl,0.739795911,2.08,209.6750083108812,163.19808786024493,232.42030068216428,falling-rising,201.76446561776348,-0.2373857349157333,0.2227800360367875,0.7322253,0.2308738560760465,1.5653829450457124e-06,1.9151104879711056e-06,1.4859723478366504e-06,8.43290126795182e-06,0.9999675750732422,3.035054305655649e-06,5.100725530837735e-08,F,1165.9164980660128,2356.175303603364,SPEAKER_00,51_121,7,15.64,17.72," Here in Arizona, we have four pages.",0.00033841514959931374,0.00017496598593425006,0.0004257924447301775,0.006762377452105284,0.9899325370788574,0.000799274246674031,0.0015666942344978452,neutral
2024-10-14_20-25-20_UTC_Kari_Lake_DBHiy5UA4bl,SPEAKER_00_51_121_08.wav,2024/10/14,Kari Lake,DBHiy5UA4bl,0.808362384,3.02,201.94584707704257,215.3832757649012,142.40582494107986,rising-falling,186.57831592767457,-0.1896215826272964,0.3021966958692355,0.76875776,0.3993800371584998,0.0233598407357931,0.0735910981893539,0.014991482719779,0.1577478945255279,0.3970752358436584,0.0021381648257374,6.73729955451563e-05,F,1195.9895724917778,2436.1948720410755,SPEAKER_00,51_121,8,17.900000000000002,20.92," It's a two-page ballot front and back, so there's really four pages there.",0.0008927058079279959,0.0010122552048414946,0.00039783111424185336,0.010724321939051151,0.963110089302063,0.0010227331658825278,0.022840112447738647,neutral
