Folder,date,name,keycode,dominance,Audio Length,sentence_counts,word_counts,syll_counts,text,win,gender,party,state,post_date,post_likes,post_comments,post_likes_zscore,post_comments_zscore,follower_date,7days_followers,post_likes_clean,likes_by_follower,likes_by_follower_zscore,comments_by_follower,comments_by_follower_zscore,7days_followers_zscore,engagement_rate,engagement_rate_zscore,VUV,MFCC0,speaking_rate_s,speaking_rate_w,mean_f0,std_f0,F1,F2,falling_ratio,rising_ratio,rising-falling_ratio,falling-rising_ratio,arousal,valence,std_arousal,std_valence,arousal_raw,valence_raw,AU01_mean,AU02_mean,AU04_mean,AU06_mean,AU12_mean,AU15_mean,AU20_mean,AU25_mean,pitch_count_percentage,roll_count_percentage,yaw_count_percentage,valence_mean,valence_std,arousal_mean,arousal_std,anger_percentage,disgust_percentage,fear_percentage,happiness_percentage,sadness_percentage,surprise_percentage,neutral_percentage,angry,disgusted,fearful,happy,neutral,sad,surprised
2024-10-16_16-25-21_UTC_Dave_McCormick_DBMQZB7uDS_,2024/10/16,Dave McCormick,DBMQZB7uDS_,0.655486621,31.3,12,104,163,"What's happening in the Middle East comes from weakness.  And we are being tested from our adversaries around the world.  President Biden should support Israel completely.  Israel is in the fight for its life.  It's being attacked by Hezbollah.  It's being attacked by Hamas.  It's being attacked by Iran.  The original sin is the Iran deal where Senator Casey was the deciding vote in 2015.  It gave them $100 billion, which they have used to underwrite terrorist proxies.  That's the root cause of this problem.  And that's what needs to be addressed.  We need to strangle Iran and its ability to support these terrorists.",W,M,Republican,Pennsylvania,2024/10/16,135,2,-0.458870482,-0.455544124,2024/10/23,1194,135.0,0.113065327,-0.391816394,0.001675042,-0.440890648,-0.295121214,0.114740369,3.098437397,-1.162067159,0.403712805,0.23416573,-0.441200598,-0.318686366,-0.557398718,-0.862615879,-0.551257792,-0.162423601,0.542438246,-0.151907859,-0.052639863,0.009599904,-1.582245447,-0.681891457,-0.628395857,0.032342207,-0.324026335,0.531424614,0.323314303,0.441945892,0.186235308,0.11135091,0.574592448,0.593220339,0.630964438,0.508474576,0.491525424,0.559322034,-0.205682832,0.147523821,0.451090237,0.126839724,0.152542373,0.059322034,0.008474576,0.033898305,0.0,0.474576271,0.271186441,-0.2366468644168312,-0.2099602442522173,-0.2557451248264253,-0.6122018355713114,0.7403644645971379,-0.3171123113838495,-0.2113719487108128
2024-10-16_17-24-46_UTC_Colin_Allred_DBMXuP4s2yl,2024/10/16,Colin Allred,DBMXuP4s2yl,0.61050414,35.96,10,145,200,"Well, thank you for having me on, Jose.  And, you know, listen, I think that lying Ted was back.  I don't know what else to say.  He has been trying to change his image now in an election year after 12 years of being one of the most extreme senators really in the history of the Senate.  But we're not letting him get away with that.  Because Texans know he is singularly responsible for the abortion ban that we're dealing with here in this state.  That he wants to cut Medicare and Social Security.  That he prevented us from securing the border.  That he hid from the mob that he summoned on January 6th while I was ready to defend my colleagues.  And I'm glad that I had a chance last night to make sure Texans saw that and folks across the country saw it.",L,M,Democratic,Texas,2024/10/16,1747,78,0.303580814,0.471956184,2024/10/23,62930,1747.0,0.027761004,0.314716319,0.001239472,0.473165035,0.24447587,0.029000477,3.172243542,-0.502730709,0.862895553,0.810141363,1.041214549,-0.656812325,1.674464362,-0.670039316,-0.690407824,-0.844708288,0.824701833,-0.466843145,0.910321186,-0.957477307,0.354721828,-1.010784897,0.478930355,-0.16250348,-0.03301872,0.371616738,0.314659799,0.306160368,0.39668421,0.4115753,0.421731899,0.634920635,0.66153666,0.587301587,0.452380952,0.547619048,-0.288265568,0.27068625,0.301442281,0.086325507,0.396825397,0.166666667,0.0,0.174603175,0.0,0.063492063,0.198412698,-0.4001704792979348,-0.2054717573844039,-0.2200442033138752,1.028041080970929,-0.2806466986989389,-0.3020418744795657,0.869569276394249
2024-10-16_18-51-12_UTC_Ruben_Gallego_DBMhnWYykCA,2024/10/16,Ruben Gallego,DBMhnWYykCA,0.62105968,11.44,6,50,67,"Hey, it's Ruben, Sydney, and Isla.  We just returned our ballots.  We have 20 days left to the election.  So if you have that ballot, please return it as soon as possible or make a plan to vote on Election Day.  20 days to victory.  Hope to see you there.",W,M,Democratic,Arizona,2024/10/16,597,53,0.758714966,0.229878155,2024/10/23,13585,597.0,0.043945528,0.749232221,0.003901362,0.212279833,0.039535023,0.04784689,25.00550268,0.087890338,-0.091021811,1.289880007,1.748126719,-0.782479737,-1.257937246,-0.33276584,-0.211636215,-1.01527946,1.953756183,1.422768575,-1.657574944,-0.45179591,1.054518629,-0.939971182,-1.304256011,-0.060619331,0.072117903,0.46516311,0.328072893,0.397638949,0.38327568,0.426123671,0.624226481,0.66,0.819402497,0.64,0.54,0.56,-0.088376566,0.23541879,0.293525989,0.1330374,0.12,0.0,0.0,0.22,0.0,0.16,0.5,-0.4967513402026387,-0.333319706935574,-0.2564793384289059,-0.551250416569361,0.8938940261876619,-0.2958651657453096,-0.1800227449166466
2024-10-16_19-46-45_UTC_Sherrod_Brown_DBMn-ViydZ3,2024/10/16,Sherrod Brown,DBMn-ViydZ3,0.498740406,35.14,5,116,187,"At the Ashtabula City Fire Department today, the Department of Homeland Security is wanting to close or at least scale back the Ashtabula Coast Guard.  And the Ashtabula Coast Guard is important for commercial reasons for the city, a lot of tourism, and that's a big part of it.  It's important for safety of boaters, and not just boaters out in the lake, but kayakers on the Ashtabula River.  And it's important for our national security because this is the northern border, and we have stations in Erie, just across the line, and Cleveland on the western end.  And Fairport Harbor, but too many miles between Fairport Harbor and Erie, Pennsylvania, and this is really important.",L,M,Democratic,Ohio,2024/10/16,196,6,-0.627224713,-0.399467996,2024/10/23,30981,196.0,0.006326458,-0.628683143,0.000193667,-0.40416573,0.213492792,0.006520125,-4.8090275,-0.037598164,0.298706249,0.419456446,-0.486331319,-0.183507264,-1.001379801,-1.644433428,-0.815517486,1.202145774,0.824701833,-0.466843145,-1.657574944,-1.840724107,0.554245496,-0.673403345,-1.26381027,-0.340459105,-0.003042526,0.601739142,0.427391778,0.345390017,0.103429887,0.052510168,0.462656293,0.183486239,0.201115833,0.467889908,0.559633028,0.504587156,-0.064238351,0.146488826,0.446383821,0.173661106,0.100917431,0.036697248,0.0,0.027522936,0.0,0.76146789,0.073394495,-0.5137306038194757,-0.3409800245081746,-0.2568736279905054,-0.6163756361725105,0.9534252948719548,-0.3239993259213418,-0.2279142887373811
2024-10-16_20-00-56_UTC_Kari_Lake_DBMpl_0BcaF,2024/10/16,Kari Lake,DBMpl_0BcaF,0.667341629,91.64004535,25,308,432,"Well, he flopped, but I wasn't surprised by that.  I mean, he's been pushing just a complete false narrative fiction about himself in an extreme makeover with the $100 million in ads from him and his friends.  And this was the first chance Arizona got to see him.  Nobody in Arizona knows who he is except for the phony commercials he's putting out.  They don't realize he's the most far-left candidate running this cycle.  He's 100% behind Kamala and Joe Biden.  And his entire story, even his opening story about his childhood, not having a bed until he was 18, is a big, fat lie.  It's fiction.  And I felt the need, Chris, to do the job of the media and inform people because the media has dropped the ball.  I alluded to it in one of my exchanges with him.  You know, his father is a convicted Mexican drug trafficker.  And I don't blame Ruben for that.  But you would think that if you really want to stop that kind of thing from happening,  happening in our country, you would vote to secure the border.  I called him out for despite having that background, even though he just said,  my father dabbled in drug dealing.  I think being a drug trafficker is different than dabbling in drug dealing.  He has supported an open border.  He's empowered the cartels and has been a complete disaster.  And now this week, tomorrow or the next day, his sealed divorce records,  because he walked out on his first wife when she was nine months pregnant,  served her divorce papers a few days.  Before Christmas and ran off.  with the DC lobbyists. So I had to tell people this because the media has been ignoring it.  Can you imagine if that was my background? It would be splashed all over the news.",L,F,Republican,Arizona,2024/10/16,1882,23,-0.492552426,-0.456861983,2024/10/23,821799,1882.0,0.002290098,-0.493198089,2.8e-05,-0.457465392,0.126424151,0.002318085,-7.509755078,-0.024026327,-0.151593012,-0.568742591,-0.361198194,0.700405359,0.188103617,1.013626832,1.149014576,0.997460368,-0.191447082,-0.718791375,-0.373626879,0.007509216,-0.454203236,-0.507886496,-0.030463494,0.031920977,-0.154550641,0.543487197,0.330227476,0.394556298,0.14734102,0.105000045,0.530467981,0.18760469,0.541627131,0.175879397,0.149078727,0.177554439,-0.110317834,0.164654501,0.285628528,0.13358396,0.271356784,0.005025126,0.0,0.273031826,0.152428811,0.011725293,0.286432161,-0.0100684395253,-0.1407851639846108,-0.2039954922976935,0.0472400457212197,-0.1919903546316027,-0.2093718268388261,-0.2209496723040858
2024-10-16_20-15-45_UTC_Eric_Hovde_DBMrUoBMc2D,2024/10/16,Eric Hovde,DBMrUoBMc2D,0.634149693,46.89199546,22,161,214,"So let's go win this race. Let's go restore this wonderful country.  Because God, another four years of what we've been dealing with, I don't think we'll recognize it.  people on our side to get out and vote.  We need to bring.  that you go to church with or whatever activities you're engaged in.  Just talk to people.  So let's go restore America.  Thanks, everyone.  Have a great day.  The race is going fantastic.  You know, jump ball race.  One pole just came out with me up one point.  Also, if you got five, 10 bucks, send it my way.  We've got to get the message across.  But you're going to need everybody's help.  As I've always said, I'm the tip of the spear, but I can't do it without all of you.  Talk to your friends, your neighbors, your colleagues, people.  uh... how fast time has gone  Spread my content.  Hey, everyone, 20 days left.  I can't believe.  So please.",L,M,Republican,Wisconsin,2024/10/16,552,24,0.504019236,-0.192608169,2024/10/23,2233,552.0,0.247201075,-0.098196642,0.010747873,-0.510905303,0.178299937,0.257948948,1.746557362,-0.278583749,-1.805708815,-0.814703747,-0.211075085,-0.545950941,-0.690383655,0.548892283,-0.374319867,0.457835206,0.285834984,-0.008755455,-0.782155809,-0.182506027,0.673580482,-0.478089576,0.449754203,-0.006363092,0.014886217,0.57491437,0.291392947,0.510730847,0.123031298,0.07319662,0.579482794,0.292397661,0.570338871,0.608187135,0.590643275,0.649122807,-0.057088106,0.170332691,0.298875471,0.234476339,0.210526316,0.011695906,0.0,0.0,0.029239766,0.543859649,0.204678363,0.0520227161812622,-0.2889210706177043,-0.1614712245040767,0.0614367318050382,0.150364266187,-0.2712774483924251,-0.2273217008437942
2024-10-17_00-28-53_UTC_Kari_Lake_DBNIRLct3_J,2024/10/17,Kari Lake,DBNIRLct3_J,0.67436153,39.76,7,140,204,"ever see a step of foot in the U.S. Senate.  It's absolutely critical. If Ruben Gallego were to end up in the U.S. Senate, he would try to sabotage everything President Trump will be trying to do to get us back on track.  This is why President Trump is so eager for me to have a victory.  Our internal polling looks good, but we've got to get out the vote and make sure everybody votes because Ruben Gallego is going to be a disaster.  Even though he's trying to act like he's more moderate, we know from his record of 10 years he called the border wall dumb and stupid.  He called Trump supporters the worst people in the world, and he's wanted to give federal dollars to sanctuary cities.  He's completely America last, and we must not let him.",L,F,Republican,Arizona,2024/10/17,2646,33,-0.371468816,-0.406645197,2024/10/24,822106,2646.0,0.003218563,-0.37206183,4.01e-05,-0.407205791,0.176670804,0.003258704,-4.404315799,0.151989054,-0.221793354,0.10909708,-0.026621088,0.37335975,-1.286435504,0.881612827,1.054667571,-0.406096704,0.340821397,0.073045918,0.176636577,0.073931928,-0.727502989,-0.779921724,-0.269294311,0.045303754,-0.195610864,0.485431134,0.325968334,0.348235372,0.20303822,0.194007028,0.523511179,0.264084507,0.645528871,0.197183099,0.172535211,0.172535211,-0.01368117,0.296205136,0.330401773,0.151948393,0.116197183,0.007042254,0.0,0.38028169,0.059859155,0.007042254,0.429577465,0.1246864130496623,-0.3360589396787536,-0.2551560301061074,-0.6077859273010219,0.5382639157077189,-0.3222095112103494,-0.2278724084811234
2024-10-17_00-31-24_UTC_Eric_Hovde_DBNIlFEJwEK,2024/10/17,Eric Hovde,DBNIlFEJwEK,0.757424793,26.74,6,73,118,"I'm Eric Hovde, and I approve this message.  I'd be honored to have your vote.  You have a clear choice in this election. Senator Baldwin is a 38-year career politician.  I'm a businessman and job creator. She supports taxpayer benefits for illegal immigrants.  I'll close the border. Tammy wants to put guys in girls sports and in their bathrooms.  I'll protect our daughters. Senator Baldwin abuses the political system. I'll fight the corruption.",L,M,Republican,Wisconsin,2024/10/17,501,25,0.268574906,-0.1371109,2024/10/24,2281,501.0,0.219640509,-0.271251503,0.010960105,-0.493185859,0.228066569,0.230600614,0.576428218,-1.544841833,-1.285932376,-1.058771874,-1.679427967,0.199581943,-0.20987693,0.524956699,-0.012208366,-0.162423601,-0.868879692,1.422768575,-0.587618223,0.988328186,-0.354996849,-0.960813572,0.43221264,0.229535339,-0.139645994,0.498323784,0.233105555,0.689623837,0.167080917,0.089705237,0.534474464,0.326732673,0.783858173,0.524752475,0.425742574,0.475247525,-0.342124098,0.205041138,0.393103091,0.172449165,0.603960396,0.02970297,0.03960396,0.0,0.02970297,0.297029703,0.0,-0.0005393204744379,-0.3407894535291964,-0.2568605674733164,-0.5775984418776962,0.6053066221425122,-0.3239850856340591,-0.227879020739828
2024-10-17_00-52-04_UTC_Colin_Allred_DBNK5Nbv3Oy,2024/10/17,Colin Allred,DBNK5Nbv3Oy,0.668204066,32.38,12,128,178,"When he ran for president in 2016, he supported the Personhood Amendment.  You know what that means?  That would make something like IVF illegal, but also ban certain forms of birth control.  You did.  You've been seeing him lie to you for 12 years.  Let's have a senator who doesn't.  And I will always protect IVF, but it was at risk.  No one was thinking that we needed to protect IVF.  until he was singularly responsible for pursuing, by putting in place judges at the district court level,  the circuit court level, and the Supreme Court level, folks who would put at risk this miracle technology.  And you know what? It's not just that.  Because IVF didn't need protecting until he got his way of going after it.",L,M,Democratic,Texas,2024/10/17,3577,91,1.507963993,0.68973768,2024/10/24,63311,3577.0,0.056498871,1.596940493,0.001437349,0.694956615,0.284053128,0.05793622,7.736938807,0.534008362,-0.17809981,0.705192663,0.875751691,0.159130312,0.188814914,-1.361675223,-1.475900102,-0.588851531,1.953756183,0.372984286,-1.122596583,0.328512319,-0.948544331,-0.514095178,-1.066885342,0.09659634,-0.228819848,0.431937467,0.370676018,0.332263365,0.224811321,0.222608525,0.630991458,0.633333333,0.690187236,0.644444444,0.5,0.566666667,-0.346223679,0.179959172,0.552559047,0.111273377,0.6,0.211111111,0.011111111,0.066666667,0.0,0.1,0.011111111,-0.3479026472764711,-0.3042226647290647,-0.2542756997530878,-0.2617346818792073,0.5550221469620978,-0.2373647958850437,0.1777168611667187
2024-10-17_00-59-04_UTC_Dave_McCormick_DBNLiabN0Gc,2024/10/17,Dave McCormick,DBNLiabN0Gc,0.611082098,23.2,9,89,125,"Senator Casey has lied throughout this about my record.  Go to bobcaseylies.com, caseylies.com.  But I just want to say, I'm not going to take any preaching.  from a guy who spent 30 years in public office and hadn't got much done.  went to ranger school, was the honor graduate, went to the 82nd Airborne Division,  went into Iraq in the first wave.  as a guy who went to West Point.  when they look like there would be tens of thousands of casualties,  I'm not going to take any preaching.",W,M,Republican,Pennsylvania,2024/10/17,299,15,1.276176221,0.735221347,2024/10/24,1205,299.0,0.24813278,1.164476928,0.012448133,0.756863139,-0.283426368,0.260580913,-7.096719989,-0.845597008,1.076791626,0.527407164,0.631632075,-0.988099196,-0.398486037,-0.735667299,-0.442591892,2.111858691,-0.868879692,-1.026728099,-0.944270463,-0.47986516,-0.255008802,-0.165826087,0.915773869,-0.066274693,-0.124623911,0.520660727,0.283535631,0.478950123,0.162558395,0.07610024,0.43227601,0.327586207,0.414387772,0.517241379,0.448275862,0.448275862,-0.167433383,0.128528996,0.319189026,0.215687088,0.017241379,0.051724138,0.051724138,0.051724138,0.25862069,0.25862069,0.310344828,-0.5102488450248962,-0.3276027707585457,-0.2566566487103821,-0.6153397193118867,0.94863794138528,-0.3225382444907327,-0.2278838033254945
2024-10-17_02-30-34_UTC_Kari_Lake_DBNWLv-sZtT,2024/10/17,Kari Lake,DBNWLv-sZtT,0.674546947,93.52,14,298,420,"You've got to give these to the public.  They deserve to know.  And we think there's something really, really bad in those records,  which should be revealed this week, possibly in a couple of days.  Lake joins us once again, the GOP candidate for the United States Senate in Arizona. And I think  that something was kind of proven along these lines. Anyway, welcome back. How are you?  He spent almost a million dollars keeping him sealed.  The judge finally said no.  He's been spending almost a million dollars to try to keep his divorce records sealed after he left his wife when she was nine months pregnant, serving her divorce papers just days before Christmas.  I'm really great. It was great to have President Trump here on Sunday. Arizona loves President Trump, loves America First policies. And I knew it, too, Greg, when we had that debate last Wednesday, me and my opponent, when he started the debate with his story, his life story memorized because he couldn't remember it because it's fiction. A lot of the stuff he said was absolute fiction.  I mean, this guy's whole story, we're looking back at his memoir and we've actually got the official records now and we're finding out that half the stuff he's been saying for so long, like his dad left when he was 11. No, his parents got divorced when he was 18. His dad dabbled in drugs. Well, wow. Oops. Looks like his father was an actual convicted felon, Mexican drug trafficker.  I mean, the stories are so out of whack with him.  He's been lying to the people of Arizona.  Every little bit of his story is fabricated to try to win this election. And the people need to know about who he is.",L,F,Republican,Arizona,2024/10/17,2360,34,-0.416795926,-0.401623518,2024/10/24,822106,2360.0,0.002870676,-0.417450418,4.14e-05,-0.402175509,0.176670804,0.002912033,-4.63245441,-0.404295031,-0.258439688,-0.931636747,-0.725743362,0.381372319,-0.090676342,0.923521078,1.066236929,-0.04058705,-0.264029147,0.073045918,0.176636577,0.061587847,0.227833465,0.014524765,0.478799738,0.042816682,-0.052082274,0.498400254,0.303518,0.28809343,0.161023265,0.13352952,0.553133658,0.265625,0.578843608,0.243303571,0.207589286,0.212053571,-0.12686408,0.17373038,0.279418263,0.159839826,0.292410714,0.011160714,0.0,0.160714286,0.191964286,0.022321429,0.321428571,-0.3841636504196993,0.0100608732219511,-0.233514008447596,-0.2184660114150503,0.2926538326577569,-0.0013244358681436,-0.2268224356233721
2024-10-17_03-00-45_UTC_Colin_Allred_DBNZorwpqGl,2024/10/17,Colin Allred,DBNZorwpqGl,0.484682034,23.96,5,101,140,"I want to treat our young voters like we do every other voter and meet them where they are, talk about the issues that I know are important to them.  I'm always impressed at how policy-focused many of our young voters are.  They are very informed, and I think they want to hear plans for how you're going to lower the cost of higher education,  lower the cost of getting into a home, make sure that they can get ahead, that when the time comes that they can start a family.  These are things that are, I think, front of mind.",L,M,Democratic,Texas,2024/10/17,926,28,-0.236746285,-0.365664951,2024/10/24,63311,926.0,0.01462621,-0.271331029,0.000442261,-0.420395886,0.284053128,0.015068472,-2.120769585,-0.519136704,3.456473824,1.267802598,1.423741758,-1.892842947,-1.194113865,0.653052006,0.622194971,-0.844708288,-0.868879692,-0.466843145,2.194269251,-2.045334009,0.10494983,-0.846680127,-2.009438787,-0.38168369,-0.070544162,0.519291256,0.270033076,0.29000883,0.09001629,0.049298884,0.302314976,0.435897436,0.653168657,0.430379747,0.518987342,0.430379747,-0.16714523,0.199610325,0.342347064,0.121979711,0.417721519,0.037974684,0.063291139,0.050632911,0.0,0.025316456,0.392405063,-0.4729232085098063,-0.1947591875581313,-0.231383131969441,-0.6087623517732058,0.8352541532094151,-0.120430968682916,-0.2277114351350828
2024-10-17_13-07-36_UTC_Sherrod_Brown_DBOfGBVNL4t,2024/10/17,Sherrod Brown,DBOfGBVNL4t,0.65594567,43.86,15,156,205,"I always look at this through the eyes of Ohio workers.  I was just this week in Lordstown, a town that lost a lot of auto jobs.  We're fighting back.  We've worked together in a way that there are now several hundred jobs there with potential for growth.  So it's taking on those companies that outsource jobs, that push through bad trade agreements.  It's taking on the drug companies.  I don't see politics as left or right.  I see it as whose side you're on.  That's why they're spending literally hundreds of millions of dollars against me.  When you take on the drug companies, when you take on Wall Street, when you take on these companies that outsource jobs, they come after you.  And I knew they would.  We're going to win in spite of that.  They've got their billionaires.  I've got 12 million people in Ohio I fight for.  I'll continue to make that fight.",L,M,Democratic,Ohio,2024/10/17,-1,2,,-0.613087246,2024/10/24,31032,,,,6.44e-05,-0.616315679,0.271949425,,,-0.79830784,1.270602855,-0.634033469,0.04784661,-0.51305876,-0.011226719,0.67922298,-0.213281254,-1.526992976,0.824701833,0.792898001,0.482338498,-0.034241505,-1.36081227,-0.322432624,0.032626449,0.023509086,-0.290758483,0.494222499,0.238929431,0.561517726,0.13913882,0.057572879,0.467306751,0.145695364,0.485089185,0.476821192,0.543046358,0.509933775,-0.29978835,0.195899881,0.115262544,0.151766895,0.01986755,0.0,0.0,0.099337748,0.145695364,0.397350993,0.337748344,-0.2861816224256897,-0.0079658416875802,0.3349352425221639,0.5261640189568362,-0.4732176243171229,-0.2958305356728539,-0.2157294232431957
2024-10-17_14-07-12_UTC_Sherrod_Brown_DBOl6A1vQUg,2024/10/17,Sherrod Brown,DBOl6A1vQUg,0.672603216,49.64,10,154,223,"on the side of Ohioans and Bernie Marino looks out for himself and his rich friends. And that's  the contrast in this race. That's what will win this race when we make that contrast.  My job is to protect people when Wall Street or the drug companies or the oil companies or  the companies that outsource jobs, when they go after people in Ohio, it really is who's  on. And I really don't buy the left or right analysis. I get votes from people,  whether they're Republicans or independents or Democrats. I get votes for a lot from a lot of  people because I stand for them. And I also make the contrast with my opponent. Ohio, as you know,  Claire, passed with 57 percent of the vote abortion rights constitutional amendment last November.  My opponent is, quote, I'm 100 percent pro-life. No exceptions.  Bernie Marino thinks he knows better than the 57 percent.",L,M,Democratic,Ohio,2024/10/17,-1,6,,-0.399467996,2024/10/24,31032,,,,0.000193349,-0.404688292,0.271949425,,,-0.222144289,0.920639343,-0.929478195,-0.901540731,-0.42334899,-0.984484746,0.633820563,-0.289099434,-1.356421804,-0.868879692,2.052639148,0.268347154,0.286580036,-0.744768393,-0.681250121,0.115883682,0.088147869,-0.198204798,0.377683917,0.1643485,0.737874698,0.174710908,0.072174419,0.43527956,0.471590909,0.511439892,0.517045455,0.448863636,0.511363636,-0.361856668,0.14967652,0.196885099,0.122852744,0.221590909,0.011363636,0.022727273,0.090909091,0.3125,0.1875,0.153409091,0.470108883898031,-0.3409117644437082,-0.2568551883120292,-0.6162956131159429,0.3293428172488934,-0.3239697182004296,-0.227901010244953
2024-10-17_15-02-55_UTC_Colin_Allred_DBOsSJ-i1ot,2024/10/17,Colin Allred,DBOsSJ-i1ot,0.57023319,20.36798186,9,71,93,"And listening to that clip that you,  those clips you were just playing there,  I'm reminded of how much Ted Cruz was shouting last night.  I think it was because what we were saying  was coming through.  And listen, Texans are ready to turn the page,  and on November 5th, here in, I guess, 20 days,  we're gonna elect a new senator,  one who'll care about all 30 million of us.",L,M,Democratic,Texas,2024/10/17,774,35,-0.336782483,-0.248397992,2024/10/24,63311,774.0,0.012225364,-0.378451841,0.000552827,-0.29646783,0.284053128,0.01277819,-2.060109241,-0.686896848,1.233410517,-0.956950104,-0.244687491,-1.223425565,1.649866302,-1.172088911,-1.245630668,-1.299564747,0.071998933,1.772696671,-0.230965983,-1.057838017,0.422987226,-0.316101491,-0.037709922,-0.182724049,-0.02276261,0.42000509,0.34763984,0.214364016,0.243993556,0.192273863,0.411279552,0.432432432,0.430232903,0.135135135,0.153153153,0.153153153,-0.387445154,0.200395909,0.446567502,0.145188491,0.630630631,0.108108108,0.0,0.036036036,0.0,0.117117117,0.108108108,-0.5078586551061607,-0.2343414671480731,-0.2151621463765779,-0.600027457839309,0.8883000459522004,-0.3081381640040198,-0.2211298475021727
2024-10-17_15-16-47_UTC_Dave_McCormick_DBOt14ROeRO,2024/10/17,Dave McCormick,DBOt14ROeRO,0.711306364,19.1,4,63,93,"Versus a guy who was born with a political spoon in his mouth, 30 years in elected office, been too weak to stand up to these crazy liberal policies of his party.  So it's change versus status quo.  they're seeing is a real contrast between a seventh generation of Pennsylvania, a guy  that was born and raised businessman, West Point grad combat vet.",W,M,Republican,Pennsylvania,2024/10/17,95,3,-0.882052604,-0.36394678,2024/10/24,1205,95.0,0.078838174,-0.786193332,0.002489627,-0.350325007,-0.283426368,0.081327801,4.396201365,-0.766675114,1.288335416,-0.316579586,-0.49187192,-0.526096288,-0.943810416,-0.383268062,0.14320516,-0.588851531,1.248097214,1.422768575,-1.657574944,0.637969795,0.548863193,-0.953946413,0.524044799,0.158945503,-0.003851157,0.516144095,0.446886917,0.310929027,0.104391482,0.111814386,0.503764112,0.333333333,0.600210972,0.5,0.483333333,0.516666667,-0.19667894,0.120643661,0.305567927,0.078851962,0.233333333,0.1,0.0,0.066666667,0.0,0.483333333,0.116666667,-0.5137284703732992,-0.3409796523275959,-0.2568735907849446,-0.6163751231688396,0.9534237542559432,-0.3239991397523408,-0.2279139980339515
2024-10-17_17-45-08_UTC_Mike_Rogers_DBO-z-MvKB7,2024/10/17,Mike Rogers,DBO-z-MvKB7,0.713958609,9.5,4,32,50,"Our schools are failing because Congresswoman Slotkin's failing.  I'm Mike Rogers, and I approve this message.  I'm a dad.  I'll fight to protect our girls' sports for my daughter and every daughter.",L,M,Republican,Michigan,2024/10/17,39,6,-0.292736546,-0.081206213,2024/10/24,1015,39.0,0.038423645,-0.522309889,0.00591133,-0.200711803,0.338966776,0.044334975,-1.103184102,-0.407407474,0.74359463,0.32443377,-0.345647913,-0.97841652,-0.691033675,0.467060014,-0.220496458,3.248999837,-0.868879692,-1.726584292,-1.657574944,0.265080433,-0.857420783,-1.915537725,2.481581377,0.083816151,-0.215129556,0.398704746,0.242678294,0.574526004,0.109945819,0.054653981,0.58805081,0.08,0.289033733,0.56,0.56,0.48,-0.341933842,0.099141852,0.239975477,0.111654752,0.44,0.12,0.0,0.0,0.2,0.04,0.2,-0.3255347604797259,0.8907893375336259,2.070752019649378,1.7444969187414583,-0.9462863225164,-0.1959023549648569,-0.2248361845675459
2024-10-17_20-03-47_UTC_Sherrod_Brown_DBPOvndOK0N,2024/10/17,Sherrod Brown,DBPOvndOK0N,0.642866608,17.40798186,5,54,82,"outspent in these playoffs, three to one by other teams, just like we are. Teams like the Yankees  pay their whiny players hand over fist, million dollar contracts. The Guardian players continue  to win with their grit, their determination, their resilience.  They might be outspent, but they'll never be outworked.  just like our campaign.",L,M,Democratic,Ohio,2024/10/17,-1,18,,0.241389752,2024/10/24,31032,,,,0.000580046,0.230193869,0.271949425,,,-1.121177232,-0.379111396,-0.579911103,-0.906662592,-0.454207041,-0.575474199,0.178075731,0.212583371,0.178718743,-0.868879692,0.792898001,-0.373626879,-0.18624478,0.073370459,-1.283130956,-0.939393656,-0.007116372,-0.075288609,0.571356822,0.258361203,0.524622045,0.208905896,0.161642358,0.416965588,0.456140351,0.697024693,0.456140351,0.438596491,0.561403509,-0.254079436,0.197879826,0.071412061,0.133813055,0.052631579,0.0,0.0,0.0,0.0,0.736842105,0.210526316,-0.4640080953047846,-0.2058933840866158,-0.2337238520981517,-0.580355285052842,0.8347496366848824,-0.3070729832733914,-0.2261204296195335
