date,party,state,name,keycode,win,gender,AU01_mean,AU02_mean,AU04_mean,AU06_mean,AU12_mean,AU15_mean,AU20_mean,AU25_mean,pitch_count_percentage,roll_count_percentage,yaw_count_percentage,valence_mean,valence_std,arousal_mean,arousal_std,anger_percentage,disgust_percentage,fear_percentage,happiness_percentage,sadness_percentage,surprise_percentage,neutral_percentage,mean_f0,std_f0,VUV,speaking_rate_w,MFCC0,F1,F2,falling_ratio,rising_ratio,rising-falling_ratio,falling-rising_ratio,arousal,valence,std_arousal,std_valence,post_likes,post_comments,post_likes_zscore,post_comments_zscore,post_likes_clean,likes_by_follower,likes_by_follower_zscore,comments_by_follower,comments_by_follower_zscore,engagement_rate,engagement_rate_zscore,cluster_va,cluster_a,cluster_v,topic,emotion,highest,text,people_centrism,anti_elitism,left_wing,right_wing,elite,centr,left,right,popp,popornot,comment_count,comment_score_pos,comment_score_neg,comment_score_neu,post_date,follower_date,7days_followers,7days_followers_zscore
2024-10-10,Republican,Arizona,Kari Lake,DA7ewieP7LC,0,F,0.683501941,0.456728317,0.301861134,0.130179103,0.102971607,0.577784867,0.189189189,0.732468321,0.491891892,0.427027027,0.47027027,-0.282789806,0.158483421,0.39585213,0.093412839,0.032432432,0.0,0.0,0.0,0.405405405,0.108108108,0.454054054,0.154744536,0.476963419,-0.604126667,0.335570552,0.597915963,-0.427555305,0.505047112,0.946289016,-0.445484311,-0.466843145,-0.373626879,-0.790999257,-1.021529591,-0.166879104,-0.650947397,2516,45,-0.3920720476839663,-0.26939597955577715,2516.0,0.0030666882813747444,-0.3918768311047381,4.0222859016441396e-05,-0.2692190628925793,0.0031215376345789824,6.7632289052763435,neutral articulate,Articulate,sad,Campaign Strategies(mix),neutral,0.454054054,"You know, we've had problems across the country since 2000.  One year the Democrats are mad, the next year the Republicans are.  We've got problems with our elections, and there's no doubt about it.  The people of Arizona have been burned.  They're tired of hearing about hiccups and loopholes and problems that happen on Election Day.  We just want to make sure that our legal vote counts.  My opponent wants illegal votes to count.  He actually voted twice to have illegals vote.  He voted against the SAVE Act, which would prevent illegals from voting.  I want every legal vote to count.  I don't care if you are the most liberal Democrat or the most conservative Republican  or where most of Arizona is somewhere in between.  I want every legal vote to count.  My solution would be let's get back to something closer to what we used to have,  Election Day, paper ballots, and we know the results right there on the night of the election.  But we definitely can't have people pouring across our country illegally voting.  Not only does he want to let them vote, he wants to give them all asylum.  And we've got to stop this nonsense at the border.  Mr. Green.  Restore our country.",1,1,0,1,0.8889996,0.95316124,0.037282515,0.8680579,both,1,33,0.353371001,0.377107317,0.269521693,2024-10-10,2024-10-17,820429,-0.09780358413178922
2024-10-10,Republican,Arizona,Kari Lake,DA7e3jOtzxv,0,F,0.661818678,0.44084827,0.294895675,0.15317577,0.123562143,0.586289856,0.124378109,0.676381045,0.552238806,0.487562189,0.577114428,-0.297794399,0.151791787,0.397323803,0.094017908,0.099502488,0.004975124,0.0,0.044776119,0.164179104,0.084577114,0.60199005,0.114899037,-0.160883906,-0.574782781,0.443135031,0.661817574,-0.244708863,1.197112389,0.568595707,-0.465645995,0.073045918,-0.434767263,-0.591675529,0.687804239,-0.768425396,1.8135528,2452,64,-0.4022151773074437,-0.2016234060826257,2452.0,0.002988680312373161,-0.4020544791159581,5.2411604172938794e-05,-0.20116776212130552,0.0030666882813747444,6.17399238228738,neutral articulate,Articulate,neutral,Campaign Strategies(mix),neutral,0.60199005,"Kerry Lake, you have one minute.  Arizona, thank you for tuning in tonight.  And I'm looking forward to being your next U.S. senator and bringing back a strong, secure border,  that strong Trump economy where everybody was doing better no matter what color your skin,  what neighborhood you were from, what your political ideology is.  We want to make sure we have a strong economy once again.  We want to fully fund our police.  My opponent called to defund the police when he was marching in the BLM riots  and calling police officers racist and actually the bad guys.  And that's very unfortunate.  I want every police officer in the family to know I fully support you.  We will fully fund the police.  We're going to need you to make our streets safe again after all of the crime that's poured in with an open border.  On day one, we're going to get to work to secure the border.  We're going to get the criminals who've invaded our country out.  And we're going to bring back that strong, thriving economy.  And I want to tell something out there if there's any kiddos watching.  I don't want you to worry.  I want you to dream really big.  I want you to know that we're going to turn this country around and your American dream will become reality.  Thank you both for being here tonight.",1,1,0,1,0.93331623,0.72412056,0.018754208,0.8112978,both,1,43,0.760400171,0.124604006,0.114995817,2024-10-10,2024-10-17,820429,-0.09780358413178922
2024-10-10,Republican,Arizona,Kari Lake,DA9ZbNpteuL,0,F,0.464471577,0.358300164,0.240421744,0.22889358,0.2558024,0.476571997,0.449541284,0.806228958,0.587155963,0.486238532,0.587155963,-0.012948308,0.225232239,0.311030724,0.112659155,0.100917431,0.0,0.0,0.293577982,0.28440367,0.137614679,0.183486239,0.904897578,-0.561956318,0.734543396,0.433767005,-1.468070165,0.529553383,0.440071286,0.050790364,-0.868879692,-0.151907859,0.749827678,0.241432082,0.255483434,-1.150411369,-0.987430443,15502,479,1.6660323474797525,1.926435400974331,15502.0,0.018894992741602258,1.6732315606718682,0.00043513820208695693,1.9356430820966908,0.019478833634598486,-36.731452945663776,neutral articulate,Articulate,happy,Voter Mobilization,happiness,0.293577982,"Hey Arizona, it's me Carrie Lake and guess what? I'm heading out to vote right now.  You know we have election season here in Arizona and so I'm going to go cast my vote  at an early voting center and I'm encouraging you to do the same. If you have a mail-in ballot,  go grab that ballot.  Open it up, vote Republican all the way up and down that ticket, and then get it sent back in.  Or if you'd like to vote in person, go to a voting center and vote there.  We've got to bank the vote.  We've got to chase the vote and make sure that we win this and save our country and save our beautiful Arizona.",0,0,0,0,0.003214386,0.050940026,0.002649316,0.003412169,none,0,357,0.651270518,0.121081658,0.227647823,2024-10-10,2024-10-17,820429,-0.09780358413178922
2024-10-10,Republican,Pennsylvania,Dave McCormick,DA7Kb6vNrQ1,1,M,0.436593677,0.241360622,0.630808176,0.371587554,0.307957775,0.369270007,0.72,0.670647707,0.392405063,0.329113924,0.35443038,-0.058779836,0.191224928,0.166438448,0.145732272,0.430379747,0.101265823,0.012658228,0.303797468,0.012658228,0.025316456,0.063291139,0.845917544,1.263579546,1.823889258,2.311718445,-0.24686578,-0.702523869,-0.665447946,-0.261592887,0.805009025,0.470638638,-0.761797224,0.903060933,1.674321132,1.360796734,1.163022639,119,5,-0.6281433308457227,-0.0832430622651843,119.0,0.10456942003514938,-0.4897091311411331,0.0035149384885764497,-0.039954255162964816,0.10896309314586995,2.005834255050552,happy cheerful,Energetic,happy,Voter Mobilization,anger,0.430379747,"Oh, nice. Great.  Thank you. Thank you, ma'am. We need it.  It was nice to see you. Glad you're here.  Thank you. My son went to school with your brother.  You're kidding me.  All right. We need all your help.  Tell your friends.  Nice to see you.  Oh, yeah. I took care of him when he was there.  Thank you.  I saw you down your big bus in...  She was at the high school.  La Moine?  Yeah, yeah, yeah.  Yeah, my mom and dad live in Enola.  Do they really?  Right outside of Harrisburg, yeah.  Gene Hawk.  Yeah.  Okay, did you know my dad?  Yeah.  Okay, I'm going to tell him.  I'm going to call him.  He lives in Harrisburg now.  But I'll call him when I'm outside.  I saw Gene Hawk, okay?  Okay.  All right, nice to see you, ma'am.  All right, thanks, ma'am.  I hope everything goes well.  All right, good to see you.  Good luck, dude.  Good, thank you.  Good luck with this.  You been good?  I have been.  Yeah?  Yeah, I've seen lots of stuff for you.  You've been looking good.  Remember Jack Lee?  Of course, yeah.  That's my son.  I'm January.  Amazing, nice to see...  And I hate the ads they put on.  I know, those ads are so doggone mean.  My son is a huge fan.  Yeah.  He's on the sky right now.  So can I take a picture with you?  Absolutely.  We're with you.  I appreciate it.  Thanks.  Put out the word.  Hey, how are you?  Good to see you.  Thank you.  Good luck.  Thank you.  You got my vote.  Thank you.  I appreciate it.  It's going to be close.  We need every vote.  We need to get them out there.  You got mine.  You got his.  You got a lot of people back home.  And we got to change the direction of the country.  Absolutely.  Nice to see you.  How do you do, ma'am?  Dave McCormick.  This is my wife, Dina.  amazing we gotta change things keep up the good work i'm working hard at it  No, I'll tell Jack I saw you.  Please don't.  You tell him Dave McCormick said hi.  I will.  I remember him like yesterday.  He and I always had a good friendship.  Tell him I'm a big admirer, okay?  All right, see you, man.  Appreciate it.  Thank you.",0,0,0,0,0.027045093,0.0064409617,0.0019946273,0.0029833151,none,0,4,0.273275886,0.570407447,0.156316663,2024-10-10,2024-10-17,1138,-0.3546586121558575
2024-10-10,Democratic,Arizona,Ruben Gallego,DA7S-XaMMJy,1,M,0.492693191,0.339936809,0.353594508,0.130870704,0.105351759,0.334639893,0.291139241,0.604999947,0.481481481,0.469135802,0.456790123,-0.105511186,0.162611519,0.343665622,0.129258303,0.074074074,0.0,0.012345679,0.0,0.024691358,0.24691358,0.617283951,-0.367496987,0.484771185,-0.272207839,-0.640103372,0.58386504,-0.011731072,0.24294017,-0.893442909,-0.062412299,-0.226892451,1.399444258,-0.569533647,-0.6366936,1.939603934,0.293189637,928,99,1.9773222631505107,1.324723038013389,928.0,0.06939355417632544,2.0104184379145833,0.004037986988708592,1.325337104126923,0.07679653032229118,-18.38686377887531,surprised rapid,Rapid,neutral,Abortion,neutral,0.617283951,"to the woman, to the doctor, and the family.  or portion loss.  And so do we want politicians like Kerry Lake to be involved in these very, very difficult decisions?  And then when she was disappointed to find out that the 1864 law, again, the one that had no exceptions for rape or incest, was not going to get enforced, she said, well, I hope the sheriffs will do their jobs.  when they should be left.  was a great law.  She said it was a great law.  This is who Carey Lake is.  was overturned.  She said she was thrilled when Roe  She said she was thrilled with Roe.  She has told us what she would do.  Can you imagine...  It's not true.  Sheriff...  We have it on tape.  These are all your words on tape.  Can you imagine Sheriff Joropayo enforcing...  This is a person who only two years ago, actually less than two years ago, said the 1864 Territorial Law.  A law that said if you were an abortion provider, it was a mandatory two-year sentence,  and it had no exceptions for rape or incest.",0,1,0,0,0.952982,0.004377188,0.004502054,0.008938634,elite,1,54,0.393969795,0.383893095,0.222137106,2024-10-10,2024-10-17,13373,-0.17958719555847386
2024-10-10,Democratic,Arizona,Ruben Gallego,DA7TgULvIqM,1,M,0.39655116,0.237576375,0.478319789,0.15624542,0.099082145,0.646866064,0.0,0.081108786,0.5,0.125,0.125,0.04359517,0.082644666,0.301473016,0.143978814,0.625,0.0,0.0,0.0,0.0,0.0,0.375,0.395668242,0.332033057,0.572874026,0.065167517,1.239208284,-0.796630703,-0.420555617,0.178718743,-0.868879692,0.792898001,-0.373626879,0.081617008,-0.502927603,-0.159520074,0.498158813,807,192,1.5318495050287821,2.4778498275794476,807.0,0.060345472220145066,1.562001879378973,0.006131758019890824,2.479601053935536,0.07470275929110895,-22.327311922985434,angry arousing,Calm,angry,Campaign Strategies(mix),anger,0.625,"She's still in denial about the 2022 election.  Now, I give you one minute.  You have one minute.  Will you finally tell the people of Arizona, did you win or lose that election?  Can I talk about water really quickly?",0,1,0,0,0.94752324,0.0037173016,0.0033571555,0.01191157,elite,1,82,0.297009495,0.423735205,0.279255289,2024-10-10,2024-10-17,13373,-0.17958719555847386
2024-10-10,Democratic,Pennsylvania,Bob Casey,DA8iVftMW8q,0,M,0.690256915,0.473184261,0.415372576,0.117353148,0.061742323,0.509487707,0.254385965,0.681100186,0.561403509,0.464912281,0.456140351,-0.146814042,0.188081121,0.27981319,0.182425819,0.0,0.01754386,0.0,0.01754386,0.01754386,0.578947368,0.368421053,-1.034351086,-0.79426659,-0.142595327,-0.030352833,-1.82821813,-0.37320749,-0.770259088,-1.44170739,-0.163220723,1.947660719,-0.052639863,-0.678370774,1.600732907,1.280629507,-0.895499716,102,2,-0.31072934418027137,-0.5021338595443235,102.0,0.004859225382306703,-0.312274832474417,9.527892906483732e-05,-0.5053897166327456,0.00495450431137154,5.2413122543483,surprised rapid,Calm,surprised,Voter Mobilization,surprise,0.578947368,"And I hope he shares it with his.  And then earlier at a small business.  But we're grateful to be here to visit with small business owners.  We've got to keep helping our small businesses, invest in them so they can create those jobs.  Coffee shop started in 2020, right in the middle of the pandemic.  A lot of good small businesses here.  here in Allegheny County.  where they have a community arts center.  in the same neighborhood in Sharpsburg.  Earlier today, we were in Sharpsburg at a coffee shop.  Hey, we're here today in Allegheny County in Aspinwall at Spark Books.  I just brought a book for my grandson, Max.",0,0,0,0,0.0020156337,0.05436338,0.011989092,0.0018402499,none,0,2,0.91072053,0.009461719,0.079817722,2024-10-10,2024-10-17,20991,-0.1550877269428523
2024-10-10,Democratic,Ohio,Sherrod Brown,DA8z-abu-nm,0,M,0.396483862,0.264651096,0.531604732,0.402122928,0.434610565,0.456447346,0.616393443,0.466006004,0.340983607,0.33442623,0.396721311,0.081164773,0.4064261,0.216900853,0.116490019,0.013114754,0.0,0.0,0.429508197,0.124590164,0.183606557,0.249180328,-0.238095169,0.043043658,-1.15760794,-0.303930392,0.402806768,-0.477145623,-0.376392414,-0.503565945,0.260174658,-0.676800003,1.12431253,-1.245980818,0.66578055,0.168728662,-0.00312381,-1,4,,-0.4794729703259728,,,,9.74025974025974e-05,-0.48309120115686,,,happy cheerful,Rapid,happy,Candidate Endorsements,happiness,0.429508197,"And it was great fun, and the applesauce is good.  This was Emily and Elizabeth.  Emily is the older of the two.  She was a union organizer for years after college.  She went back to school.  I screwed it up.  Next.  This was the first time Martin Sheen came out and campaigned for us.  This picture was, I believe, in Akron.  And Franklin was maybe 14 months maybe then.  I'm pretty sure of that because he didn't like to be picked up.  I went to law school.  Elizabeth, the younger one, elected city council twice in Columbus, decided to go a different route.  And she is the CEO at the YWCA in Columbus.  This was Bob Casey and me walking down the street in Erie, Pennsylvania, I believe.  Very good friends.  Sat next to each other for years.  We have competitive Scrabble games.  Jackie and Carolyn especially were involved in applesauce making.  We made it this year.  This is a tradition we followed for several years.  We use my mom's applesauce recipe.  The grandkids who get a little more involved every year this year.  I mean, he definitely doesn't like being picked up now, but he wanted to meet Martin Sheen too, I think.  You'll get a kick out of this.  and we're out in the back in the back we're playing connie and i are playing scrabble  and it probably wasn't election year because I had a beard.  This is Franklin, who is smiling for the camera.  mid-late 20s, probably mid-20s, and I was teaching a class about Ohio politics.  This was me listening, and I was teaching a class at Mansfield OSU as in my probably mid.",0,0,0,0,0.016613537,0.0039392184,0.0023194863,0.0037872205,none,0,3,0.94655786,0.006800103,0.046642071,2024-10-10,2024-10-17,30800,0.040044111751449056
2024-10-10,Democratic,Michigan,Elissa Slotkin,DA8046jPRGt,1,F,0.503431426,0.41811352,0.272532356,0.139071503,0.101008208,0.575910745,0.438297872,0.695464435,0.110638298,0.10212766,0.106382979,-0.162582371,0.132579361,0.259479474,0.12402675,0.421276596,0.012765957,0.004255319,0.004255319,0.14893617,0.195744681,0.212765957,2.170355936,-0.258211291,-0.173581307,-0.186081672,1.081327931,3.436109104,1.737365364,0.617330328,-0.143059038,-0.106917103,-0.557048031,1.64554027,0.754631374,-0.649271041,0.909941331,473,12,-0.11280836326152627,-0.17219605426067372,473.0,0.022710904114850914,-0.11302197885678682,0.00038411677149853557,-0.17198708955361347,0.023287079272098717,4.518631308937993,angry arousing,Articulate,angry,Candidate Endorsements,anger,0.421276596,"And so when I saw this thing, and before I even got to see it,  my dad was there when it came into the parking lot.  So in honor of him, in honor of what he taught me,  and in honor of my favorite things as a child that I got to do,  it is Pork Chop 3.  He hooked up with the pork producers.  So what did they do?  They got an RV, and they basically set up an RV where you could come in  and you could test different pork products.  They could grill it up there for you, and you could go inside this really cool RV.  And that was Pork Chop 1.  And it's called Pork Chop 3 because, as some of you may know, my entire family is in the meat business, in the hot dog business, right?  My great-grandfather started a hot dog company or a meat company.  We helped start Nathan's Hot Dogs in New York and did all the meat for 50 years at Nathan's Hot Dogs.  Moved the company to Detroit in the 50s.  Got the first contract at Tiger Stadium.  And that became a fan favorite and that became the ballpark frank.  And so my dad was in the business along with all of his brothers.  Dreamed of getting me in that business.  But when I was a child, about the age of this young lady right here, I was dragged around everywhere I went, everywhere he went, to visit meat.  So we would go into Meyers and visit the meat counter.  We'd go into Kroger and visit the meat counter.  He'd be trying to sell a new type of product.  Or he'd just be doing a spot inspection.  He kept a stack of knives in his trunk so that he could go in and slice the meat and look inside, look at the color.  And this for a young woman, a young girl, was so boring.  It was horrible. I hated it.  And he just never did anything that I ever wanted to do and I was dragged around.  Then...  And I got to visit Pork Chop 1.  It was the only fun thing I got to do.  Then they made it like a new fancier version.  And that was Pork Chop 2.  This is officially the second event I've ever done with this monster, this RV, this Slotkin for Senate.  The name of the RV is Porkchop 3.",0,0,0,0,0.023031222,0.003609849,0.0064060213,0.0021066554,none,0,8,0.90520034,0.017530764,0.077268903,2024-10-10,2024-10-17,20827,-0.06307317371931903
2024-10-11,Republican,Michigan,Mike Rogers,DA9tXO2vN4v,0,M,0.362678929,0.283006802,0.316391141,0.082632461,0.059714137,0.460899264,0.047085202,0.299769838,0.585201794,0.600896861,0.621076233,-0.227238633,0.156744339,0.295519214,0.155429157,0.020179372,0.338565022,0.0,0.0,0.417040359,0.215246637,0.00896861,-0.829906024,-0.502221695,0.188127169,-0.919581706,-0.773754272,-0.813167771,-1.405094369,-0.844708288,-0.530163387,0.792898001,0.653531573,-0.02109585,-0.359768769,-0.265411415,-0.648174221,84,5,-0.09421293386858968,0.05731966161906618,84.0,0.09190371991247265,-0.35346368141440887,0.005470459518599562,-0.18077837008846645,0.09737417943107221,-0.2819262848548922,sad calm,Calm,disgust,Economic,sadness,0.417040359,"Yeah, you can drive any car you want under the Democrats as long as it's electric car.  I mean, what they've done is just backward regulation to make sure that you will not  have the option to buy a gas powered car.  And what's interesting about this, Laura, is 5,000 auto dealers from across the country  in an act of desperation wrote an open letter to the Biden-Harris administration.  Of course, my opponent supported the Biden-Harris administration 100 percent of the time and  said, hey, these are mandates and you are ruining our business.  We cannot take it.  We have cars we can't sell and people you can't give these things away for a whole host  of reasons.  And so, listen, markets work, mandates don't.  And it's, as you mentioned, 9,500 jobs in manufacturing and parts.  But we just had another roughly 10,000 jobs in this last report on unemployment gains.  All came out of the automobile industry.  Stellantis, 24.  Hundred layoffs.  General Motors, 1,000 layoffs.  Ford lost $5 billion in their EV unit.  I mean, this thing is an absolute nightmare.  That's why the Democrats are acting like, well, Republicans in the last few weeks.  Oh, completely. I mean, listen, here's the good news was in a factory today.  They know that this will kill their job prospects, their future employment prospects.  I couldn't believe how many people were saying, hey, I'm not I don't know if I'm a Republican or not,  but I'm voting Trump and I'm certainly voting for you in this next election.  These are these are plant workers. And I can't tell you how important those jobs are for the state of Michigan.",0,1,0,1,0.9928549,0.010420181,0.010006767,0.65558124,elite,1,5,0.245752934,0.42438973,0.329857333,2024-10-11,2024-10-18,914,0.13086141389233188
2024-10-11,Republican,Pennsylvania,Dave McCormick,DA9s_0YNOqC,1,M,0.495658722,0.20141128,0.588697677,0.440600232,0.389082149,0.41250072,0.426470588,0.449315897,0.529411765,0.509803922,0.480392157,-0.282958568,0.219913477,0.272884483,0.137500174,0.367647059,0.049019608,0.0,0.5,0.044117647,0.014705882,0.024509804,0.29333783,-0.794644494,-0.278096824,0.330781641,-1.637846683,0.416865942,-0.227874629,0.264004329,-0.868879692,0.89787643,-0.587618223,0.44569326,2.581417508,-0.403286444,0.145184622,118,2,-0.6387228839140877,-0.3736258376088505,118.0,0.10260869565217391,-0.512301267042204,0.0017391304347826088,-0.34868951706294266,0.10434782608695652,2.9609445751965477,happy cheerful,Calm,happy,Candidate Criticism,happiness,0.5,"I'm here with my good friend, Senator Nanshul from Alaska.  He just spent the day in Pennsylvania.  Thanks so much, Senator, for coming.  I couldn't appreciate it more.  We had a great day.  We spent time with veterans and a local VFW.  We spent time with the FOP 91.  getting the endorsement, talking about law enforcement here in Allegheny County,  but also across our great Commonwealth.  And we just had a great event here at the Jewish Federation in Pittsburgh.  And listen, we've got to win this election to get our country back on track.  Feeling great momentum on the ground, and thank you so much, Senator.",0,0,0,0,0.010421131,0.0070624975,0.0025624302,0.0035474806,none,0,2,0.56177483,0.052025072,0.386200095,2024-10-11,2024-10-18,1150,-0.34190059820884633
2024-10-11,Democratic,Michigan,Elissa Slotkin,DA99vTYAvEj,1,F,0.395432887,0.294248907,0.26390603,0.111287118,0.098988786,0.386386168,0.576687117,0.592918269,0.588957055,0.625766871,0.63803681,-0.198698513,0.150659666,0.421299749,0.108213066,0.110429448,0.018404908,0.006134969,0.147239264,0.012269939,0.153374233,0.552147239,1.051360414,-0.706560481,1.061212501,0.075572159,0.743950858,1.659843312,1.924115544,0.690432259,-0.868879692,0.163027428,-0.373626879,0.598910585,-0.654157356,-1.220456089,-1.036271794,248,20,-0.2298390086304815,-0.42133077106335065,248.0,0.011903619084189306,-0.22934655975558166,9.599692809830086e-05,-0.4199499945047354,0.012863588365172315,30.139527394495932,neutral articulate,Articulate,neutral,Abortion,neutral,0.552147239,"going 180 rebranding and we have to call them on the records.  I think there's this thing going on right now across the country with a lot of Republican candidates where they they sort of, you know,  they literally stick their finger in the wind and see which way it's blowing and see that, you know, oh, you know,  a lot of people don't seem to like when we, you know, take away women's rights.  So I'm going to recraft, rebrand, forget about the past, ignore my history and just convince you that I'm going to be the protector of women.  And I mean, I just if you believe these folks, I have a bridge I want to sell you.  It's just not realistic. And past behavior is the best indicator of future behavior.  And they tell you who they are when they have the job.  And in my case, there is a man who had 20 years as a politician.  So we have his votes. They're public. So I just don't think we can let them get away with this idea of just.",0,1,0,0,0.98572505,0.024373421,0.029256701,0.010366983,elite,1,2,0.964647585,0.004910065,0.030442307,2024-10-11,2024-10-18,20834,-0.021605175528158698
2024-10-11,Democratic,Michigan,Elissa Slotkin,DA_UjSzggI3,1,F,0.559424355,0.380482802,0.297038851,0.196208652,0.195611567,0.432713967,0.51497006,0.707413353,0.526946108,0.634730539,0.592814371,-0.10136445,0.20109213,0.429997548,0.132502486,0.51497006,0.005988024,0.005988024,0.041916168,0.0,0.22754491,0.203592814,1.778322256,0.568710982,-1.738263372,0.785870046,1.978578698,2.857056431,2.322296911,-0.771606358,-0.868879692,0.972861022,0.635189458,1.582393283,-1.455148037,0.391789918,0.707569679,278,17,-0.21423492258128748,-0.13067360146022758,278.0,0.01334357300566382,-0.21384756662697674,0.00043198617644235387,-0.13078952201342123,0.014159546894499376,15.964162086625265,neutral articulate,Articulate,angry,Abortion,anger,0.51497006,"I was here in Michigan and I voted yes on Proposition 3.  You were in Florida.  You voted in Florida.  You weren't here.  For some people, this issue is a talking point.  He's put his finger in the wind and he says, now I can't win if I don't look good on this  issue.  And so he's changed 30 years of being unilaterally pro-life, of never breaking once with his  party on this issue, right?  So it's not a talking point to women.  It is our lives.  It's whether we bleed to death in a parking lot.  It's who and when gets to decide how we have a family.  Do not trust him.",0,1,0,0,0.9801134,0.15563203,0.03080759,0.008296328,elite,1,9,0.685208789,0.200291016,0.114500182,2024-10-11,2024-10-18,20834,-0.021605175528158698
2024-10-11,Democratic,Ohio,Sherrod Brown,DA_RUw9MWJa,0,M,0.470724078,0.353907832,0.423893144,0.279034783,0.241736042,0.51128563,0.425531915,0.44519699,0.395833333,0.458333333,0.375,0.098504716,0.119325921,0.478466763,0.252947668,0.0625,0.0,0.0,0.291666667,0.0,0.625,0.0,0.029568259,-0.10350575,1.075758619,-0.187182133,0.171787097,-1.188586202,-0.788855817,-0.162423601,-0.868879692,-0.326871907,1.195642978,-0.52534764,-0.407048174,0.004059698,0.600535632,-1,1,,-0.6443443776661318,,,,3.244225279003374e-05,-0.6480245296652156,,,surprised rapid,Calm,surprised,Candidate Endorsements,surprise,0.625,"in the United States.  Bakery workers, it was the Teamsters,  it was the iron workers, it was a lot of the other trades.  But if they had knocked down the doors of Congress and said,  This is, we negotiated this at the bargaining table.  We earned it, it belongs to us.  Don't let Wall Street take it away.  You had people like me fighting and I led the fight.  But again, it wouldn't happen without this union and this union's retirees fighting like hell to make sure it happened.",1,0,0,0,0.017684164,0.9890688,0.29733032,0.018082352,centr,1,1,0.010186692,0.8881984,0.10161504,2024-10-11,2024-10-18,30824,0.06805831485656774
2024-10-11,Democratic,Ohio,Sherrod Brown,DA_pHP_vtOH,0,M,0.43773363,0.225578995,0.669710078,0.129920477,0.071770623,0.455291475,0.230769231,0.432068068,0.307692308,0.384615385,0.230769231,-0.315597483,0.165148443,0.248718115,0.155669315,0.461538462,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.153846154,1.465754255,-0.684427583,0.462265111,-0.3500026,0.871302388,-0.697380805,-0.197816921,1.543288118,-0.868879692,-1.726584292,0.482338498,1.729193119,-2.01726343,1.320344416,-0.071496974,-1,14,,0.18001265903466357,,,,0.00035686478069037116,0.17567934211733618,,,angry arousing,Energetic,fear,Campaign Strategies(mix),anger,0.461538462,"Marino has the billionaires and I have you.  Get this, we've had more money spent against me in this Senate race than any Senate race  in the history of the United States of America.",0,1,0,0,0.7080547,0.002158501,0.06144528,0.005103596,elite,1,11,0.703798873,0.152294822,0.143906295,2024-10-11,2024-10-18,30824,0.06805831485656774
2024-10-11,Democratic,Ohio,Sherrod Brown,DA_ulW_yJ42,0,M,0.545034767,0.42323753,0.395105408,0.061036482,0.035249825,0.354333845,0.2,0.118034312,0.275,0.35,0.375,0.098259754,0.081944608,0.265065798,0.16152407,0.1,0.0,0.125,0.0,0.0,0.65,0.125,1.176044634,0.813432636,-0.541263257,-0.183415674,-1.960053365,0.028927987,-0.740924711,0.099993587,-0.217502182,-0.273036815,0.317729771,-0.572676129,-0.517910968,0.267805265,-0.336351579,310,11,-0.5486616424888046,-0.23216585931573416,310.0,0.01005709836491046,-0.5495698090224981,0.00019465351674020245,-0.23617259377393973,0.01041396314560083,-11.472918532439795,angry arousing,Calm,fear,Economic,surprise,0.65,"was just with longtime friends  whom I've known for so many years,  local 1112,  that union hall near Lordstown.  I'm there to essentially to...  by unfair foreign competition.  Mexico and China have done to undermine American manufacturing.  I'm not here to promote my book, but I did write a book.  to warn the Chinese that they're not going to get away with the kind of things they've done.  And I know how these jobs, how we've been undercut.  Because I know what's happened.  15 years ago about the MIS of free trade.  the road today from Trumbull County north of Youngstown to Steubenville on the Ohio River and",0,0,0,0,0.1957984,0.016522752,0.016496297,0.040916167,none,0,6,0.224672649,0.353568291,0.421759107,2024-10-11,2024-10-18,30824,0.06805831485656774
2024-10-11,Republican,Arizona,Kari Lake,DA_WJ_tCBgx,0,F,0.495660714,0.353233305,0.279254914,0.314933947,0.317299816,0.431410743,0.422382671,0.660822925,0.400722022,0.422382671,0.436823105,0.004357084,0.274409031,0.258715165,0.161205151,0.166064982,0.007220217,0.0,0.306859206,0.104693141,0.032490975,0.38267148,0.135165733,-0.27027107,0.422760297,0.576738553,0.207278292,0.263979953,1.375582663,0.82509371,-0.868879692,-0.069030152,-0.306050665,-0.320035508,0.71663175,1.030391699,0.917401505,2790,43,-0.3486467739834535,-0.28295049425040747,2790.0,0.003399611542595061,-0.3484405538779966,3.7773461584389565e-05,-0.28289435753667896,0.003452006989308892,11.1995052172967,happy cheerful,Articulate,happy,Campaign Strategies(mix),neutral,0.38267148,"I feel great. I actually would love to do another debate with Ruben.  I've got two or three hours more to tell people about his terrible votes.  And I'm looking forward to hopefully.  You have heard Arizona.  I've been to the border more times.  We've given you a chance on this.  I've been to the border more times than you've probably been to Arizona.  I'm the only woman on this stage right now.  I don't think I'm standing next to a woman.  And so I understand how difficult these choices may be.  And we have the choice as Arizonans to decide what our abortion law will be.  It's going to be up to us.  how he's voted when it comes to crime, how he's voted when it comes to our...  getting a chance to tell people more about how he's voted on the border.  economy that is spiraling out of control.  Had 10 years in Congress.  He's done nothing.  Ruben, you're more interested in the talking point.  I've been covering this state for 30 years, including the board.",0,1,0,0,0.9542639,0.023385616,0.0074287136,0.010446004,elite,1,31,0.485159146,0.193307115,0.321533736,2024-10-11,2024-10-18,820682,-0.05639510460322942
